Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_overlap/yfcc_overlap_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
300589,870726,141738,348445,955897,200448,297114,944850,823596,283652,
ef,recall,qps,dist_comp,hops
1700,0.9935,167.58,16959.9,1703.37
1400,0.9875,203.357,14310.5,1404.1
1100,0.9835,255.101,11575.3,1104.16
1000,0.9835,280.845,10640.8,1004.33
900,0.983,309.912,9688.26,904.455
800,0.981,347.545,8726.33,804.58
700,0.981,394.523,7751.22,705.185
600,0.9785,453.403,6757.01,605.965
500,0.9755,541.526,5738.44,506.745
400,0.969,665.694,4698.05,408.295
300,0.956,867.478,3634.49,308.655
250,0.9455,1024.47,3086.71,257.95
200,0.931,1249.51,2532.03,207.77
180,0.9275,1335.69,2307.14,187.94
160,0.9205,1505.29,2085.02,168.185
140,0.909,1654.83,1859.63,148.725
120,0.896,1920.03,1627.81,128.27
100,0.8815,2231.32,1396.28,108.52
90,0.8695,2422.74,1280.2,98.43
80,0.86,2634,1162.09,88.525
70,0.8475,2909.86,1050.12,79.155
60,0.83,3281.58,932.34,69.44
55,0.82,3467.74,877.085,64.865
50,0.8045,3710.65,817.47,59.895
45,0.791,3977.14,752.12,54.65
40,0.7765,4310.93,692.495,49.7
35,0.7585,4609.8,635.48,44.955
30,0.7515,4850.86,601.53,42.195
25,0.7515,4876.45,601.53,42.195
20,0.7515,4884.8,601.53,42.195
15,0.7515,4885.72,601.53,42.195
10,0.7515,4928.99,601.53,42.195
