Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 816763 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 333872)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.00285253 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
256019,177328,153229,359903,974198,528247,130823,435667,308241,768297,
ef,recall,qps,dist_comp,hops
20000,0.997,7.83377,227735,20000.2
15000,0.9966,10.718,180625,15000.2
10000,0.9963,15.6488,128089,10000.5
5000,0.9949,31.0324,69371.7,5000.68
2500,0.9923,61.1753,36474.4,2501.08
2000,0.9913,74.0813,29513.7,2000.73
1700,0.9909,87.5377,25285.6,1701.2
1400,0.9891,109.42,20999.1,1401.26
1100,0.9872,138.436,16660.1,1101.39
1000,0.986,143.641,15204.5,1001.66
900,0.9844,161.59,13740.8,901.951
800,0.9834,191.672,12267.3,802.169
700,0.9814,217.286,10790.5,702.589
600,0.9801,251.854,9302.09,602.902
500,0.9774,307.9,7809.76,503.609
400,0.9739,382.351,6294.78,403.693
300,0.9681,498.871,4776.84,304.342
250,0.9627,596.937,4016.94,254.932
200,0.9568,717.464,3252.59,205.453
180,0.9542,750.248,2948.37,185.878
160,0.9504,840.242,2639.04,166.044
140,0.9455,946.052,2332.85,146.471
120,0.9378,1085.72,2024.18,126.753
100,0.9266,1273.41,1717.04,107.266
90,0.9198,1393.56,1564.39,97.603
80,0.915,1541.04,1412.42,88.022
70,0.9042,1726.67,1259.73,78.386
60,0.8879,1955.57,1107.01,68.665
55,0.88,2099.86,1030.05,63.687
50,0.8731,2251.69,957.422,58.992
45,0.8641,2423.03,882.474,54.162
40,0.8514,2658.1,808.093,49.368
35,0.8339,2928.69,731.573,44.45
30,0.8243,3119.05,685.742,41.502
25,0.8243,3100.36,685.742,41.502
20,0.8243,3119.05,685.742,41.502
15,0.8243,3120.36,685.742,41.502
10,0.8243,3120.83,685.742,41.502
