1700,0.996,42.1141,39646.5
1400,0.996,49.2271,34004.4
1100,0.9957,60.2519,28069.9
1000,0.996,65.1848,26019.4
900,0.9958,71.0682,23939.1
800,0.9955,78.4191,21775.2
700,0.9958,88.269,19570.5
600,0.9955,100.422,17306.2
500,0.9953,118.991,14947.7
400,0.9954,143.843,12494
300,0.995,180.799,9904.55
250,0.9949,206.228,8559.81
200,0.9933,248.447,7155.87
180,0.9928,271.003,6582.92
160,0.9925,298.329,5999.84
140,0.9913,332.889,5396.49
120,0.9911,377.074,4780.43
100,0.989,433.088,4132.2
90,0.9871,470.81,3805.41
80,0.9857,529.942,3462.61
70,0.9845,592.417,3113.28
60,0.9826,671.592,2761.78
55,0.981,717.36,2589.79
50,0.9797,769.823,2406.17
45,0.977,842.46,2219.11
40,0.9749,919.118,2032.45
35,0.9704,1023.54,1837.98
30,0.9649,1157.41,1636.75
25,0.9587,1310.62,1438.45
20,0.9459,1579.78,1230.3
15,0.9296,1956.95,1014.23
10,0.8976,2597.4,778.27
