1700,0.077,41.6476,40524.9
1400,0.077,49.215,34684
1100,0.0769,60.3064,28553.7
1000,0.077,65.3595,26425.6
900,0.077,71.3929,24253
800,0.0769,78.8768,22044.2
700,0.077,88.2924,19772.6
600,0.077,100.675,17431.2
500,0.0768,117.165,15001.5
400,0.077,138.543,12501.6
300,0.0768,178.348,9878.38
250,0.0767,210.084,8520.07
200,0.0767,252.08,7122.45
180,0.0768,275.634,6537.49
160,0.0769,299.67,5952.17
140,0.0769,330.36,5339.48
120,0.0769,377.074,4735.06
100,0.077,439.947,4094.16
90,0.077,479.616,3767.01
80,0.077,527.704,3433.13
70,0.0769,588.928,3084.4
60,0.0767,668.896,2731.94
55,0.0766,717.36,2549.54
50,0.0767,772.798,2370.86
45,0.0766,843.17,2183.12
40,0.0769,926.784,1996.7
35,0.0768,1029.87,1804.02
30,0.0769,1156.07,1610
25,0.0769,1335.11,1406.31
20,0.0762,1582.28,1193.86
15,0.0761,1945.53,983.017
10,0.0761,2590.67,751.585
