Loaded fvecs: 200 vectors of dimension 128 from ./quantile_partitions/ytb_audio_containment/ytb_audio_containment_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
4104262,4348108,2235032,650140,3366966,2979941,2148106,1657263,1230895,2707968,
ef,recall,qps,dist_comp,hops
1700,0.9625,154.382,15452.4,1703.57
1400,0.9585,188.538,12977.6,1404.19
1100,0.955,237.579,10407.2,1105.02
1000,0.954,260.281,9532.15,1005.18
900,0.951,287.572,8659.26,905.445
800,0.95,319.878,7768.83,805.56
700,0.9485,364.429,6878.56,706.24
600,0.9435,420.651,5981.4,606.515
500,0.9365,497.997,5081.01,507.245
400,0.9315,612.667,4177.76,408.625
300,0.9205,790.748,3277.35,310.86
250,0.914,928.627,2820.97,261.94
200,0.89,1131.33,2346.45,212.19
180,0.887,1234.29,2155.47,192.44
160,0.8785,1339.76,1962.2,172.67
140,0.871,1536.67,1755.43,152.17
120,0.8635,1759.03,1558.83,132.625
100,0.852,2040.41,1359.27,112.885
90,0.847,2231.24,1259.53,103.255
80,0.84,2430.76,1159.7,93.66
70,0.823,2714.77,1049.73,83.45
60,0.811,3049.27,946.655,73.745
55,0.798,3275.27,885.85,68.365
50,0.7875,3600.62,823.47,62.94
45,0.777,3878.53,764.745,57.7
40,0.7565,4266.77,702.235,52.24
35,0.7475,4729.63,645.08,47.33
30,0.7375,5086.44,608.11,44.185
25,0.7375,5044.99,608.11,44.185
20,0.7375,5042.87,608.11,44.185
15,0.7375,5074.94,608.11,44.185
10,0.7375,5077.48,608.11,44.185
