1700,0.9775,66.3363,22900.8,1702.07
1400,0.971,80.6546,19221,1402.19
1100,0.961,99.7991,15433.5,1102.49
1000,0.9565,110.608,14138.8,1002.63
900,0.95,122.294,12824.8,902.99
800,0.9415,137.356,11491.8,803.055
700,0.932,156.402,10151.8,703.395
600,0.919,180.869,8793.95,603.81
500,0.9045,215.441,7413.85,504.28
400,0.881,268.482,6012.96,404.485
300,0.846,353.26,4603.29,305.915
250,0.819,420.69,3885.89,256.385
200,0.7745,520.186,3160.3,206.93
180,0.755,570.612,2877.62,187.67
160,0.7335,639.242,2587.18,168.04
140,0.7095,722.309,2299.13,148.635
120,0.692,833.632,1998.9,128.655
100,0.649,981.906,1704.26,108.97
90,0.631,1060.32,1566.78,99.815
80,0.605,1184.82,1419.73,90.085
70,0.584,1276.82,1273.34,80.44
60,0.556,1544.12,1113.02,69.94
55,0.545,1719.96,1040.13,65.205
50,0.528,1832.83,973.125,60.805
45,0.5025,2014.26,889.94,55.425
40,0.4785,2228.05,808.325,50.065
35,0.454,2459.4,734.05,45.195
30,0.4365,2649.65,683.995,41.955
25,0.4365,2652.59,683.995,41.955
20,0.4365,2654.69,683.995,41.955
15,0.4365,2653.05,683.995,41.955
10,0.4365,2653.41,683.995,41.955
