1700,0.9997,3.59667,394929
1400,0.9997,4.16276,342876
1100,0.9997,4.98383,286850
1000,0.9996,5.37591,267129
900,0.9996,5.8956,246810
800,0.9996,6.39652,225695
700,0.9996,7.18809,203751
600,0.9995,8.09206,180948
500,0.9995,9.18721,157001
400,0.9993,10.9351,131747
300,0.9989,14.0111,104723
250,0.9986,16.3548,90403.5
200,0.9984,19.8098,75384.1
180,0.9983,21.7273,69172.2
160,0.998,23.9843,62811.4
140,0.9977,29.004,56244.2
120,0.9971,33.3467,49466.5
100,0.9959,38.9772,42502.3
90,0.9955,41.0948,38887.8
80,0.9945,45.5187,35175.3
70,0.9934,51.784,31394.2
60,0.9922,60.6244,27523.8
55,0.9913,66.3306,25536
50,0.9903,72.0461,23551.7
45,0.9889,80.8538,21521.3
40,0.9873,92.0726,19464.9
35,0.9848,106.758,17372.2
30,0.9806,126.47,15204.3
25,0.9749,152.486,13009.7
20,0.9676,189.753,10760
15,0.9556,250.313,8439.97
10,0.9315,360.231,6009.72
