1700,0.9983,38.9833,29038.7
1400,0.9979,44.9519,25898.1
1100,0.9972,53.1773,22473.1
1000,0.9966,56.1136,21251.3
900,0.9962,59.9988,19927
800,0.9955,64.704,18524.3
700,0.995,70.8617,16991.5
600,0.9938,78.5546,15374.2
500,0.9924,89.3336,13632.8
400,0.9891,104.679,11714.9
300,0.9859,126.678,9625.17
250,0.9827,139.88,8481.1
200,0.9782,164.555,7262.7
180,0.9752,177.778,6738.7
160,0.9705,193.723,6206.88
140,0.9662,213.174,5652.46
120,0.9604,239.177,5056.57
100,0.9513,288.6,4434.75
90,0.9461,299.401,4113.77
80,0.9403,317.561,3788.24
70,0.9312,351.741,3440
60,0.9184,393.082,3083.55
55,0.9107,419.287,2889.24
50,0.9002,452.489,2691.05
45,0.8915,485.437,2509.87
40,0.8806,528.262,2312.69
35,0.8652,581.058,2097.89
30,0.8432,645.995,1899.31
25,0.8167,744.602,1653.71
20,0.7846,886.525,1397.32
15,0.7342,1096.49,1139.45
10,0.664,1457.73,864.69
