1700,0.9936,20.086,60742.4
1400,0.9922,23.7722,52811.5
1100,0.9906,28.3543,44276.8
1000,0.9901,30.7569,41270.5
900,0.9894,33.7496,38162.8
800,0.9881,35.5796,34950
700,0.987,38.6041,31616.5
600,0.9838,46.8472,28130.4
500,0.9804,51.9615,24465.4
400,0.9745,62.7865,20591.5
300,0.9652,81.2348,16441.1
250,0.957,91.9709,14232.1
200,0.9478,105.086,11920.3
180,0.942,118.892,10967
160,0.9349,133.529,9971.46
140,0.9258,154.727,8956.07
120,0.9145,168.776,7908.8
100,0.8971,188.395,6825.95
90,0.8885,206.74,6268.57
80,0.8769,230.787,5699.91
70,0.8616,277.778,5125.71
60,0.8424,315.756,4535.8
55,0.8303,339.443,4236.7
50,0.8167,367.242,3930.27
45,0.8018,380.807,3618.01
40,0.7849,405.68,3302.91
35,0.7608,448.229,2984.84
30,0.7332,503.525,2663.32
25,0.6995,582.072,2327.17
20,0.6584,686.813,1988.5
15,0.6005,845.309,1635.01
10,0.5265,1113.59,1267.96
