1700,0.8389,17.0596,67693.5
1400,0.8389,19.3776,60728.2
1100,0.8387,22.3879,52967.6
1000,0.8387,23.6027,50178.4
900,0.8386,24.9913,47230.2
800,0.8385,27.3695,44147.9
700,0.8385,29.6648,40869.6
600,0.8383,32.257,37351.3
500,0.8381,34.6536,33579.3
400,0.8373,39.9984,29461.5
300,0.8359,48.8353,24872.2
250,0.8347,51.8001,22248.4
200,0.8334,63.8325,19338.5
180,0.833,68.4088,18083.3
160,0.8315,74.085,16757.6
140,0.8297,81.2282,15368.2
120,0.8271,90.212,13873.2
100,0.8252,102.648,12269.4
90,0.8237,110.852,11427.5
80,0.8212,120.846,10515.6
70,0.8175,132.908,9601.17
60,0.8134,148.765,8613.08
55,0.8105,157.654,8132.34
50,0.8062,168.606,7614.21
45,0.8019,183.419,7038.97
40,0.7979,197.824,6522.69
35,0.7908,218.771,5928.91
30,0.7816,242.777,5341.92
25,0.7697,278.94,4662.81
20,0.7539,325.627,4005.12
15,0.7254,392.927,3332.67
10,0.6776,533.903,2446.81
