1700,0.9996,17.3328,51451.9
1400,0.9996,18.939,47322.1
1100,0.9996,21.0637,42573.2
1000,0.9997,21.9476,40864.5
900,0.9996,22.9532,39047.4
800,0.9996,24.2724,37102.6
700,0.9996,25.5187,35100.7
600,0.9996,27.7423,32959.6
500,0.9997,30.2984,30494.4
400,0.9995,34.8724,27407.4
300,0.9996,42.3424,23548.8
250,0.9995,48.4614,21299.9
200,0.9995,56.8053,18705.3
180,0.9996,61.2632,17578.1
160,0.9995,66.6889,16400.9
140,0.9993,74.1235,14966.7
120,0.999,83.5981,13504.4
100,0.9984,95.7488,12004.3
90,0.9981,103.972,11161.9
80,0.9974,114.6,10235.9
70,0.997,127.194,9306.6
60,0.9962,144.071,8305.6
55,0.996,154.703,7786.75
50,0.9954,166.973,7264.77
45,0.9946,180.897,6747.33
40,0.9938,200.2,6139.05
35,0.9922,224.618,5540.3
30,0.9913,255.232,4912.82
25,0.9893,297.442,4259.39
20,0.985,358.166,3569.14
15,0.9785,455.581,2815.35
10,0.9636,655.738,1988.01
