1700,0.9979,7.33439,177894
1400,0.9976,8.63991,152771
1100,0.9972,10.2749,126303
1000,0.9973,11.4413,117087
900,0.9974,12.8698,107669
800,0.9971,13.8839,98004.8
700,0.9973,16.2957,88081.4
600,0.9971,18.5353,77799.4
500,0.997,22.2237,67147.9
400,0.9967,27.1415,56038
300,0.9951,35.2647,44294
250,0.9945,41.7101,38190.3
200,0.9936,50.0551,31835.9
180,0.993,52.7037,29221.2
160,0.9924,58.8478,26535.9
140,0.99,66.6533,23823.2
120,0.9884,76.8994,21058.1
100,0.9871,90.1226,18194.2
90,0.986,104.264,16731.7
80,0.9847,110.717,15233.1
70,0.9834,122.76,13722
60,0.9809,141.143,12136.2
55,0.9798,152.416,11353.2
50,0.9778,172.295,10524.2
45,0.9757,184.502,9706.57
40,0.9717,204.876,8830.03
35,0.9676,229.516,7975.44
30,0.9613,261.506,7082.76
25,0.954,304.599,6166.12
20,0.9415,366.435,5209.89
15,0.9218,460.193,4227.49
10,0.8817,630.915,3184.18
