Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 754394 labelsets...
Found 512 unique labels
Two-tier index configuration:
  Tier 1 (dense): 512 labels (freq >= 1234)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0449677 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
723535,693172,563654,393301,742971,374735,616749,4,823918,404073,
ef,recall,qps,dist_comp,hops
10000,0.9977,77.0803,13043,2869.15
5000,0.9949,127.196,8645.41,1705.84
3000,0.9891,186.633,6205.49,1157.2
2500,0.9869,213.777,5486.02,1010.04
2000,0.9841,251.398,4701.1,854.763
1700,0.9815,282.792,4195.45,756.119
1400,0.9761,327.516,3651.96,652.039
1100,0.9676,393.925,3065.63,539.923
1000,0.9633,422.94,2857.84,501.044
900,0.9597,458.451,2641.89,460.98
800,0.9547,501.082,2420.46,420.041
700,0.9506,557.03,2189.38,378.028
600,0.9436,626.735,1947.34,334.954
500,0.9341,720.622,1694.78,290.091
400,0.9214,854.7,1425.35,242.813
300,0.9003,1065.66,1141.97,192.759
250,0.8874,1229.71,990.422,166.008
200,0.8671,1461.67,830.254,137.996
180,0.8577,1576.97,765.445,126.374
160,0.8452,1734.26,698.268,114.483
140,0.8315,1914.85,629.356,102.392
120,0.8139,2149.71,558.75,90.03
100,0.791,2468.91,487.022,77.358
90,0.7749,2672.11,450.178,70.904
80,0.7614,2908.24,413.146,64.473
70,0.7401,3192.65,373.623,57.731
60,0.7184,3537.79,333.06,51.008
55,0.7009,3816.93,311.857,47.367
50,0.6867,4056.56,291.288,43.968
45,0.6711,4346.51,270.554,40.495
40,0.6526,4692.15,249.891,36.983
35,0.6226,5152.79,227.289,33.125
30,0.5972,5668.5,205.893,29.58
25,0.573,6253.52,182.86,25.906
20,0.5355,7182.55,159.001,21.973
15,0.482,8450.75,133.031,17.904
10,0.4214,10167.4,104.88,13.432
