Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_containment/sift1m_containment_Q4_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 2000
Example: first query has 10
819529,819605,126493,526374,862059,815354,82378,663325,29998,152270,
ef,recall,qps,dist_comp,hops
1700,0.99965,130.544,16066.8,1701.17
1400,0.9996,156.341,13965.9,1401.28
1100,0.99945,196.76,11669.5,1101.45
1000,0.99945,215.35,10852.1,1001.53
900,0.9992,237.642,10004,901.596
800,0.99925,268.316,9123.23,801.658
700,0.9991,304.362,8203.54,701.771
600,0.99835,353.456,7243.22,601.894
500,0.99775,418.562,6235.64,502.019
400,0.996,521.941,5172.99,402.186
300,0.99285,689.994,4045.99,302.445
250,0.98965,821.205,3455.08,252.608
200,0.9843,1018.27,2843.7,202.832
180,0.9813,1126.56,2592.78,182.951
160,0.9769,1248.12,2336.82,163.053
140,0.96965,1422.31,2078.22,143.252
120,0.96215,1615.23,1814.73,123.477
100,0.94935,1931.5,1546.99,103.711
90,0.94115,2141.6,1412.09,93.904
80,0.93145,2366.82,1277.11,84.186
70,0.9176,2699.5,1140.08,74.4145
60,0.9,3082.8,1001.42,64.624
55,0.88975,3324.69,933.773,59.8975
50,0.8774,3509.94,863.452,55.0235
45,0.86335,3837.45,794.157,50.2485
40,0.8459,4223.86,723.659,45.4285
35,0.8258,4715.3,654.406,40.6985
30,0.81095,5092.97,611.962,37.8155
25,0.81095,4992.12,611.962,37.8155
20,0.81095,5095.67,611.962,37.8155
15,0.81095,5091.25,611.962,37.8155
10,0.81095,5027.36,611.962,37.8155
