Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
1700,0.9944,92.9157,23166.2,1701.2
1400,0.9932,112.273,19406.4,1400.86
1100,0.992,142.38,15555.5,1101.08
1000,0.9908,156.453,14244.8,1001.07
900,0.9903,173.521,12921.2,901.255
800,0.9889,192.591,11586.3,801.546
700,0.9883,219.829,10233.5,701.571
600,0.9872,263.845,8867.24,602.181
500,0.9844,316.191,7473.85,502.251
400,0.9804,393.937,6064.28,402.806
300,0.9755,521.064,4638.12,303.798
250,0.9696,622.897,3912.33,254.279
200,0.9629,774.613,3183.38,205.009
180,0.9601,857.348,2885.11,185.104
160,0.9551,958.75,2586.89,165.325
140,0.9495,1087.85,2289.6,145.752
120,0.9415,1254.48,1989.88,126.121
100,0.9327,1481.2,1687.61,106.455
90,0.9264,1642.55,1536.36,96.678
80,0.9202,1818.42,1390.39,87.282
70,0.9089,2049,1237.71,77.499
60,0.8969,2330.83,1087.71,67.794
55,0.8878,2512.46,1014.1,62.955
50,0.878,2713.26,940.552,58.14
45,0.8661,2954.85,866.228,53.276
40,0.8551,3239.29,793.281,48.523
35,0.8365,3597.42,718.936,43.708
30,0.8242,3829.64,674.497,40.837
25,0.8242,3840.08,674.497,40.837
20,0.8242,3838.38,674.497,40.837
15,0.8242,3831.45,674.497,40.837
10,0.8242,3836.81,674.497,40.837
