Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
1700,0.9997,756.963,2710.32,1057.12
1400,0.9998,862.554,2427.27,904.023
1100,0.9996,1017.64,2110.55,741.729
1000,0.9995,1090.54,1994.87,685.493
900,0.9995,1174.05,1873.27,628.108
800,0.9994,1277.06,1745.36,568.565
700,0.9994,1407.76,1609.96,507.599
600,0.9991,1570.93,1464.89,445.572
500,0.999,1790.88,1307.23,380.979
400,0.9986,2108.8,1135.05,314.514
300,0.9986,2605.3,943.985,244.514
250,0.9984,2971.47,838.305,208.556
200,0.9978,3492.87,723.984,171.677
180,0.9976,3781.82,675.24,156.523
160,0.9975,4123.22,624.147,141.07
140,0.9962,4536.54,571.66,125.459
120,0.9951,5076.5,516.046,109.546
100,0.9947,5792.68,457.032,93.204
90,0.9935,6248.43,427.118,84.901
80,0.9918,6768.02,395.533,76.407
70,0.9897,7447.72,362.529,67.82
60,0.9878,8289.54,328.185,59.103
55,0.9859,8787.1,310.57,54.752
50,0.9838,9357.68,292.151,50.318
45,0.9815,10075.6,273.116,45.855
40,0.9784,10872.4,253.937,41.421
35,0.9742,11900.5,234.025,36.954
30,0.9696,13107.9,213.328,32.482
25,0.959,14723.9,190.961,27.905
20,0.9422,16898.7,168.165,23.361
15,0.9201,19962,143.936,18.767
10,0.8762,24793.3,117.864,14.176
