Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
1700,0.9996,675.968,2710.21,1057.12
1400,0.9996,780.811,2427.09,904.025
1100,0.9994,901.797,2110.45,741.745
1000,0.9995,982.48,1994.85,685.497
900,0.9996,1058,1873.38,628.126
800,0.9994,1144.23,1745.53,568.586
700,0.9992,1262.43,1610.01,507.61
600,0.9991,1407.77,1465.11,445.593
500,0.999,1603.12,1307.17,380.982
400,0.9986,1886.13,1135.1,314.541
300,0.9987,2303.71,944.193,244.544
250,0.9982,2654.18,838.528,208.59
200,0.9978,3122.27,724.213,171.709
180,0.9977,3370.2,675.501,156.562
160,0.9975,3675.86,624.577,141.122
140,0.996,4045.02,572.203,125.514
120,0.9951,4524.57,516.406,109.574
100,0.9948,5153.72,457.364,93.236
90,0.9936,5031.36,427.392,84.935
80,0.992,6010.55,395.927,76.464
70,0.99,6613.01,362.902,67.867
60,0.9882,7364.39,328.503,59.147
55,0.9869,7828.02,311.042,54.817
50,0.9839,8288.63,292.426,50.357
45,0.982,8822.91,273.618,45.92
40,0.9788,9606.58,254.329,41.472
35,0.9746,10567.2,234.429,37.006
30,0.97,11633.6,213.728,32.537
25,0.9594,13131.8,191.36,27.958
20,0.9432,14947.1,168.687,23.423
15,0.9196,17818.2,144.057,18.794
10,0.874,22140.6,117.729,14.17
