Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
1700,0.9944,91.8613,23168,1701.2
1400,0.9933,110.851,19407.2,1400.83
1100,0.9917,140.467,15554.4,1101.04
1000,0.9913,154.517,14243.9,1001.06
900,0.9906,171.384,12920.9,901.26
800,0.9893,192.533,11583.8,801.362
700,0.9887,219.442,10232.6,701.533
600,0.9871,256.022,8864.2,602.008
500,0.9847,306.502,7474.06,502.256
400,0.98,381.757,6061.6,402.61
300,0.9747,506.696,4634.32,303.565
250,0.9711,603.586,3908.45,254.04
200,0.9654,750.42,3179.62,204.823
180,0.962,827.249,2883.78,185.058
160,0.9578,929.425,2586.55,165.353
140,0.9511,1054.8,2287.21,145.669
120,0.9436,1212.8,1987.11,125.997
100,0.9342,1443.39,1685.88,106.381
90,0.9285,1593.04,1534.28,96.561
80,0.9195,1756.87,1386.29,87.042
70,0.908,1988.83,1234.73,77.316
60,0.8963,2268.35,1085.93,67.679
55,0.8867,2419.72,1012.27,62.841
50,0.8766,2640.1,936.814,57.894
45,0.8661,2877.1,864.092,53.142
40,0.8542,3141.34,790.601,48.349
35,0.8376,3496.13,716.388,43.546
30,0.8253,3737.43,672.676,40.722
25,0.8253,3737.78,672.676,40.722
20,0.8253,3741.45,672.676,40.722
15,0.8253,3741.11,672.676,40.722
10,0.8253,3736.28,672.676,40.722
