Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
1700,0.9931,158.015,10000.5,1389.91
1400,0.9921,185.424,8694.14,1166.05
1100,0.9882,225.488,7284,935.903
1000,0.9869,244.551,6782.51,857.679
900,0.9846,267.291,6264.48,778.64
800,0.9824,295.189,5730.42,697.819
700,0.9788,330.078,5173.18,615.618
600,0.9729,374.877,4591.36,532.279
500,0.9655,439.839,3981.18,447.857
400,0.9564,534.665,3333.34,362.077
300,0.9424,685.287,2643.02,275.408
250,0.9324,806.435,2278.01,231.556
200,0.9182,978.722,1897.29,187.421
180,0.9111,1069.87,1740.13,169.712
160,0.9024,1184.57,1578.63,151.842
140,0.8934,1340.11,1414.44,133.972
120,0.8828,1536.6,1243.56,115.795
100,0.8702,1799.41,1069.86,97.883
90,0.8632,1966.98,982.567,88.909
80,0.8541,2189.09,893.197,79.866
70,0.8423,2449.28,801.817,70.784
60,0.828,2778.83,709.607,61.679
55,0.8202,2972.66,664.909,57.13
50,0.8116,3193.85,617.896,52.486
45,0.8007,3465.58,572.883,47.997
40,0.7886,3796.92,524.578,43.296
35,0.7731,4227.46,475.713,38.622
30,0.7651,4498.34,448.028,35.911
25,0.7651,4493.81,448.026,35.856
20,0.7648,4520.37,448.018,35.794
15,0.7648,4516.47,448.016,35.733
10,0.7647,4520.64,448.015,35.687
