Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
1700,0.9938,144.848,9999.29,1389.91
1400,0.993,187.746,8693.17,1166.06
1100,0.9891,210.479,7283.31,935.89
1000,0.9875,222.271,6781.86,857.676
900,0.9856,242.848,6264.83,778.65
800,0.9836,267.664,5731.26,697.832
700,0.9801,299.447,5174.58,615.673
600,0.975,358.635,4591.87,532.252
500,0.9679,407.538,3981.02,447.806
400,0.959,492.169,3334.16,362.097
300,0.9449,631.717,2644.15,275.521
250,0.934,742.534,2277.29,231.583
200,0.9213,897.477,1897.2,187.456
180,0.9135,990.309,1739.58,169.692
160,0.9064,1098.97,1578.12,151.793
140,0.8965,1228.42,1413.89,133.903
120,0.8861,1420.98,1243.25,115.779
100,0.8725,1659.64,1070.06,97.857
90,0.8644,1816.33,981.456,88.841
80,0.8543,2007.16,892.175,79.798
70,0.8448,2246.58,801.9,70.802
60,0.8311,2507.09,712.153,61.808
55,0.8236,2720.59,666.533,57.216
50,0.8147,2938.77,620.477,52.637
45,0.8018,3198.73,573.591,48.019
40,0.7903,3499.96,525.589,43.368
35,0.7786,3862.45,478.832,38.848
30,0.7681,4118.42,450.915,36.122
25,0.768,4122.06,450.913,36.066
20,0.7679,4116.02,450.911,36.007
15,0.7679,4123.2,450.909,35.948
10,0.7678,4122.74,450.908,35.902
