Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
1700,0.9945,91.9842,23169.3,1701.21
1400,0.9928,111.349,19408.5,1400.8
1100,0.991,141.008,15557.5,1101.02
1000,0.99,154.749,14246.4,1001.07
900,0.9899,172.024,12924.1,901.23
800,0.9893,183.434,11587.4,801.416
700,0.9879,219.798,10235.1,701.559
600,0.986,256.027,8868.56,602.204
500,0.9839,306.972,7474.48,502.154
400,0.9797,383.401,6065.23,402.755
300,0.9743,505.396,4636.34,303.649
250,0.9697,604.014,3914.11,254.365
200,0.9635,749.795,3185.72,205.143
180,0.9599,830.382,2884.45,185.067
160,0.956,921.6,2586.26,165.284
140,0.9514,1056.54,2289.18,145.724
120,0.9431,1203.28,1990.09,126.158
100,0.932,1439.6,1687.35,106.461
90,0.9255,1591.1,1536.4,96.722
80,0.9153,1768.85,1385.55,86.997
70,0.9063,1989.67,1235.39,77.386
60,0.8949,2269.69,1087.17,67.782
55,0.8854,2442.75,1011.73,62.834
50,0.8743,2634.36,937.077,57.95
45,0.8652,2877.55,863.999,53.165
40,0.8522,3143.54,792.267,48.48
35,0.8334,3493.11,717.213,43.619
30,0.8196,3745.99,670.366,40.594
25,0.8196,3742.4,670.366,40.594
20,0.8196,3750.14,670.366,40.594
15,0.8196,3750.11,670.366,40.594
10,0.8196,3750.13,670.366,40.594
