Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
1700,0.9996,737.717,2710.74,1057.11
1400,0.9997,842.852,2427.5,904.028
1100,0.9994,996.602,2110.6,741.736
1000,0.9997,1066.69,1995.15,685.503
900,0.9995,1148.39,1873.57,628.12
800,0.9994,1248.2,1745.62,568.577
700,0.9991,1363.4,1610.39,507.617
600,0.9992,1526.89,1465.31,445.59
500,0.999,1744.96,1307.42,380.984
400,0.9985,2055.38,1135.39,314.539
300,0.9985,2532.96,944.168,244.533
250,0.9984,2898.35,838.562,208.598
200,0.9976,3414.17,724.269,171.71
180,0.9976,3682.62,675.623,156.572
160,0.9973,4014.38,624.649,141.125
140,0.9962,4417.33,572.497,125.549
120,0.9949,4915.18,516.441,109.573
100,0.9946,5639.21,457.402,93.231
90,0.9937,6053.35,427.442,84.926
80,0.9918,6606.53,396.009,76.455
70,0.9898,7267.18,362.924,67.859
60,0.9879,8095.35,328.654,59.15
55,0.9861,8593.58,310.97,54.797
50,0.9839,9159.74,292.471,50.357
45,0.9817,9834.95,273.564,45.906
40,0.9786,10641.2,254.346,41.469
35,0.9744,11641.8,234.429,36.992
30,0.97,12826,213.775,32.527
25,0.9591,14401.7,191.322,27.941
20,0.9428,16491.6,168.587,23.408
15,0.9196,19486,144.022,18.78
10,0.875,24286.1,117.9,14.178
