Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
3449742,4216491,1464914,1240200,3682961,1664400,1247207,2004980,3409268,3451470,
ef,recall,qps,dist_comp,hops
3000,0.9868,164.12,9808.55,2032
2500,0.9865,186.71,8663.56,1751.2
2000,0.9854,221.957,7452.75,1452.89
1700,0.9848,251.955,6677.81,1264.62
1400,0.9838,298.235,5834.82,1069.79
1100,0.9832,359.666,4916.18,868.053
1000,0.9829,388.473,4593.23,798.793
900,0.9809,423.429,4259.52,727.932
800,0.979,466.139,3910.42,655.841
700,0.9771,520.103,3546.95,582.283
600,0.9751,591.627,3170.45,507.683
500,0.9723,693.38,2775.12,431.213
400,0.9678,869.689,2356.76,352.587
300,0.9638,1098.6,1911.52,271.308
250,0.9601,1259.51,1675.04,229.85
200,0.9544,1521.2,1427.09,187.66
180,0.9525,1651.86,1322.21,170.542
160,0.9476,1822.5,1214.43,153.277
140,0.9408,2032.18,1098.44,135.542
120,0.9352,2273.38,978.155,117.644
100,0.928,2657.19,859.306,100.057
90,0.9202,2881.69,797.56,91.027
80,0.9116,3165.78,731.523,81.787
70,0.9032,3519.53,664.043,72.538
60,0.893,3934.89,600.746,63.51
55,0.8881,4200.33,565.702,58.775
50,0.8815,4455.8,531.92,54.132
45,0.8701,4811.04,494.52,49.294
40,0.8572,5194.44,456.698,44.421
35,0.8452,5699.77,417.839,39.566
30,0.839,5985.2,395.849,36.638
25,0.8377,6056.96,395.451,36.252
20,0.8376,5909.62,395.168,35.942
15,0.8367,6054.29,394.953,35.669
10,0.836,6116.62,394.786,35.476
