Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
3000,0.9779,781.066,3241.17,1606.57
2500,0.976,904.979,2896.27,1393.51
2000,0.9736,1054.43,2553.42,1169.12
1700,0.9725,1193.92,2338.46,1026.31
1400,0.9707,1370.11,2101.81,877.843
1100,0.9696,1630.61,1838.06,721.149
1000,0.9686,1741.96,1739.83,666.659
900,0.9675,1889.82,1635.98,611.055
800,0.9665,2064.95,1525.54,554.592
700,0.9647,2281.3,1406.68,496.124
600,0.961,2549.61,1279.28,435.476
500,0.9581,2899.6,1143.99,373.323
400,0.9508,3424.54,996.85,308.521
300,0.9431,4203.61,836.871,241.129
250,0.9377,4797.13,751.506,207.542
200,0.9331,5565.44,658.76,171.504
180,0.9299,6017.83,619.004,156.759
160,0.9248,6543.38,577.807,141.756
140,0.9186,7161.92,532.358,126.117
120,0.8973,7963.86,475.123,109.978
100,0.8879,9168.13,427.408,94.216
90,0.8806,9924.45,401.41,85.922
80,0.8735,10697.1,375.124,77.798
70,0.864,11746.4,345.403,69.268
60,0.8552,12996.6,316.639,60.874
55,0.8449,13834.9,299.676,56.369
50,0.8378,14669.2,283.663,52.026
45,0.8287,15719.1,266.759,47.619
40,0.8194,16889.8,249.454,43.176
35,0.8088,18371.9,230.707,38.608
30,0.7939,20252.1,211.413,34.055
25,0.7757,22586,190.099,29.288
20,0.748,25793.6,167.175,24.443
15,0.7152,30284.9,143.612,19.691
10,0.6701,37522.3,116.895,14.738
