Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
3000,0.9798,768.902,3243.2,1608.18
2500,0.9786,883.268,2900.86,1395.26
2000,0.9774,1038.26,2560.45,1170.88
1700,0.9762,1162.54,2345.12,1028.09
1400,0.9742,1329.15,2109.01,879.622
1100,0.9722,1586.75,1844.86,722.917
1000,0.9711,1703.02,1746.65,668.456
900,0.9699,1837.06,1643.39,612.886
800,0.9693,2007.16,1532.57,556.377
700,0.9669,2219.15,1413.51,497.791
600,0.9638,2453.06,1286.21,437.133
500,0.9614,2831.76,1150.73,375.795
400,0.9559,3329.6,1001.65,309.326
300,0.9476,4076.56,845.783,243.581
250,0.9432,4645.51,755.736,207.889
200,0.9378,5428.31,664.248,172.383
180,0.9324,5830.69,623.761,157.366
160,0.9262,6325.98,581.628,142.153
140,0.9033,7124.61,521.387,125.627
120,0.8935,7913.33,475.975,110.087
100,0.8822,9017.08,426.824,93.992
90,0.8747,9675.14,400.968,85.797
80,0.8666,10496.4,373.188,77.445
70,0.8591,11496.4,345.442,69.186
60,0.8505,12658.4,317.121,60.868
55,0.8442,13480.3,301.067,56.483
50,0.8373,14021.7,285.315,52.208
45,0.8307,15048.7,268.924,47.932
40,0.8175,16417.2,250.477,43.272
35,0.8088,17796.2,231.803,38.737
30,0.7941,19720,212.142,34.15
25,0.7766,21936.9,191.139,29.442
20,0.7498,24872,168.147,24.589
15,0.7146,28735.7,143.838,19.753
10,0.6647,35819.6,115.929,14.622
