1700,1,3.71486,386877
1400,0.9999,4.15724,336119
1100,0.9998,4.88902,281563
1000,0.9998,5.21203,262364
900,0.9998,5.54484,242528
800,0.9998,5.9475,221998
700,0.9998,7.08531,200617
600,0.9998,8.32875,178250
500,0.9998,9.39249,154880
400,0.9994,10.4279,130093
300,0.999,12.8878,103623
250,0.9988,16.5717,89512.3
200,0.9987,20.1589,74706.8
180,0.9986,22.3809,68538.2
160,0.998,25.1484,62211.7
140,0.9978,28.2263,55748.8
120,0.9973,32.2456,49094.9
100,0.996,37.8673,42144.5
90,0.9954,41.8603,38567.1
80,0.9948,46.5875,34945.3
70,0.9937,52.7009,31204.5
60,0.9921,60.5034,27410.1
55,0.9905,65.8631,25447.4
50,0.9886,70.0967,23448.1
45,0.9868,74.4934,21430.9
40,0.9847,82.9394,19386.1
35,0.982,94.0822,17333
30,0.9782,118.343,15184.8
25,0.9714,150.038,12985.9
20,0.964,186.463,10728.6
15,0.9509,245.278,8370.93
10,0.9292,352.734,5964.29
