Loaded fvecs: 200 vectors of dimension 128 from ./quantile_partitions/ytb_audio_equality/ytb_audio_equality_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
4106994,1225791,1895738,1583402,4424016,2415476,761969,3494344,855768,3215246,
ef,recall,qps,dist_comp,hops
1700,0.929,692.713,5428.32,1706.13
1400,0.928,806.367,4851.66,1406.35
1100,0.9195,951.368,4211.6,1106.94
1000,0.913,1010.06,3972.07,1007.23
900,0.909,1115.6,3722.57,907.52
800,0.905,1202.26,3457.85,807.845
700,0.9,1343.55,3169.04,708.205
600,0.893,1504.92,2858.82,609.575
500,0.8885,1714.6,2522.43,511.74
400,0.8795,2029.95,2153.05,414.615
300,0.8645,2490.34,1759.41,317.995
250,0.8565,2817.28,1551.57,269.725
200,0.8445,3275.84,1337.89,221.99
180,0.843,3536.81,1252.65,203.565
160,0.831,3838.29,1162.57,184.085
140,0.792,4248.7,1056.79,162.285
120,0.7645,4779.02,952.735,141.915
100,0.7445,5425.93,848.51,121.545
90,0.721,5901.16,790.39,110.445
80,0.709,6367.83,733.755,99.91
70,0.694,7140.24,672.935,89.35
60,0.6595,8154.74,602.63,77.185
55,0.634,8876.15,563.2,70.76
50,0.62,9707.42,528.335,65.265
45,0.616,10264.9,499.21,60.635
40,0.602,11238.5,462.6,54.78
35,0.565,12584.7,424.035,48.85
30,0.519,15566.3,362.075,41.785
25,0.482,17595.8,322.89,36.265
20,0.438,20919.3,276.855,30.265
15,0.3745,26415.8,229.655,23.855
10,0.323,34443.1,185.595,18.375
