1700,0.648,1.79622,492003
1400,0.648,1.83283,479648
1100,0.648,1.94081,463879
1000,0.648,1.98338,457431
900,0.648,2.08967,450244
800,0.648,2.06424,442076
700,0.648,2.12454,432411
600,0.648,2.18737,420979
500,0.647,2.34307,406326
400,0.6465,2.43626,385960
300,0.6455,2.67344,357751
250,0.6395,2.75858,339549
200,0.6385,2.98303,317881
180,0.637,3.26781,307177
160,0.6335,3.2838,294709
140,0.63,3.57641,280914
120,0.627,3.76046,265968
100,0.6225,4.07191,247557
90,0.6195,4.23039,237141
80,0.6155,4.55861,224794
70,0.6125,4.97822,211742
60,0.6055,5.27537,197140
55,0.603,5.52425,189327
50,0.601,5.77251,180235
45,0.596,6.18085,171159
40,0.5895,6.67401,160973
35,0.585,7.40439,150387
30,0.575,7.93745,137837
25,0.5695,8.73706,125472
20,0.556,10.5263,110889
15,0.543,12.5889,94346.4
10,0.5155,17.1145,70693.7
