efSearch,recall@10,QPS,QPS_with_filter,dist_comps_per_query
1700,0,20410.2,19.697,0
1400,0,27435.3,19.7019,0
1100,0,33002.6,19.7043,0
1000,0,34662.2,19.7048,0
900,0,34371.1,19.7047,0
800,0,35204.8,19.705,0
700,0,35142.9,19.705,0
600,0,35323.4,19.7051,0
500,0,35100.2,19.705,0
400,0,35535.9,19.7051,0
300,0,34410.6,19.7048,0
250,0,34940.9,19.7049,0
200,0,33951,19.7046,0
180,0,35062.1,19.705,0
160,0,35142.9,19.705,0
140,0,35919.4,19.7052,0
120,0,36218.7,19.7053,0
100,0,35816.6,19.7052,0
90,0,36069.2,19.7053,0
80,0,36075.4,19.7053,0
70,0,35117.9,19.705,0
60,0,36369.4,19.7054,0
55,0,34270,19.7047,0
50,0,35537.4,19.7051,0
45,0,35075.3,19.705,0
40,0,34650.8,19.7048,0
35,0,28919.3,19.7026,0
30,0,32045.7,19.7039,0
25,0,32139,19.704,0
20,0,31751,19.7038,0
15,0,32451.1,19.7041,0
10,0,33091.2,19.7043,0
