Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
20000,0.9831,184.308,11074.4,6432.61
15000,0.9831,226.7,9567.03,5250.57
10000,0.9828,305.379,7508.08,3955.7
5000,0.9803,533.322,4547.22,2373.29
2500,0.978,900.112,2896.28,1393.83
2000,0.9747,1056.17,2554.8,1169.48
1700,0.9737,1183.33,2340,1026.67
1400,0.9727,1354.47,2103.6,878.209
1100,0.971,1620.63,1839.43,721.549
1000,0.97,1738.8,1740.82,667.064
900,0.9686,1872.87,1636.8,611.413
800,0.9676,2041.89,1525.71,554.925
700,0.9642,2266.01,1403.19,495.598
600,0.9611,2538.92,1276.53,435.019
500,0.9572,2901.25,1140.94,372.8
400,0.9523,3408.66,993.887,307.925
300,0.9454,4201.97,834.379,240.71
250,0.9406,4793.6,745.77,205.981
200,0.936,5587.08,653.407,170.59
180,0.9315,5994.91,614.401,156.004
160,0.9268,6486.39,577.451,142.267
140,0.917,7142.49,531.612,126.431
120,0.9088,7918.4,484.924,110.764
100,0.8952,9038.14,432.377,94.346
90,0.8897,9722.79,406.277,86.14
80,0.8729,10764,369.986,77.207
70,0.8656,11761.6,341.889,68.939
60,0.8558,13024.5,312.436,60.473
55,0.8479,13836,295.418,56.037
50,0.8415,14691.9,279.952,51.744
45,0.8344,15684,264.41,47.497
40,0.8247,16851,247.157,43.04
35,0.8172,18278.5,229.68,38.648
30,0.8062,20116.9,211.117,34.208
25,0.7846,22639.9,189.582,29.347
20,0.7547,25936.3,166.409,24.448
15,0.7244,30352,142.919,19.743
10,0.6697,37692.8,116.368,14.705
