Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
20000,0.9836,179.98,11080.5,6433.6
15000,0.9834,221.148,9572.6,5251.64
10000,0.9831,297.495,7512.54,3956.84
5000,0.9807,518.883,4545.09,2373.85
2500,0.9785,875.322,2896.67,1394.33
2000,0.977,1025.16,2556,1169.95
1700,0.9755,1141.24,2341.36,1027.15
1400,0.9733,1311.65,2105.23,878.673
1100,0.9709,1558.26,1839.94,721.924
1000,0.9706,1672.62,1741.12,667.386
900,0.9694,1798.29,1637.55,611.79
800,0.9687,1967.51,1527.1,555.313
700,0.9659,2179.92,1408.47,496.792
600,0.9626,2431.48,1280.92,436.207
500,0.9594,2792.9,1143.89,373.894
400,0.9532,3275.96,997.925,309.878
300,0.9473,4033.1,838.009,241.796
250,0.941,4606.1,747.859,206.432
200,0.9361,5359.28,655.615,170.965
180,0.9328,5782.58,617.094,156.57
160,0.9276,6224.66,575.897,141.539
140,0.9046,6996.06,515.814,124.922
120,0.8988,7852.41,472.088,109.761
100,0.8879,8914.36,424.45,93.839
90,0.8819,9562.74,399.153,85.68
80,0.8731,10378.7,372.058,77.421
70,0.8642,11348.4,343.76,69.086
60,0.8537,12585.5,313.104,60.448
55,0.8483,13337.9,297.147,56.158
50,0.8415,14231.8,281.336,51.831
45,0.8364,15112.8,265.772,47.651
40,0.8251,16306.4,248.45,43.143
35,0.8181,17750.7,229.971,38.646
30,0.8054,19431,211.055,34.177
25,0.7869,21761.8,190.042,29.448
20,0.7589,24864.7,167.555,24.629
15,0.7237,29351.9,144.232,19.82
10,0.6718,36463.4,116.845,14.74
