1700,0.8362,0.621411,1850540
1400,0.8357,0.658811,1774490
1100,0.8353,0.715083,1676420
1000,0.8351,0.739264,1636460
900,0.835,0.769333,1591440
800,0.8349,0.803997,1539710
700,0.8344,0.84781,1479530
600,0.834,0.86201,1407540
500,0.8332,0.979002,1322440
400,0.8324,1.14458,1218730
300,0.831,1.29627,1086330
250,0.8302,1.41635,1006210
200,0.8291,1.60669,910279
180,0.8288,1.70633,866519
160,0.828,1.82025,816843
140,0.8272,2.01268,761520
120,0.8268,2.21167,700187
100,0.8253,2.50059,631302
90,0.8244,2.67861,594206
80,0.8235,2.88649,553186
70,0.8214,3.17603,508832
60,0.8197,3.41194,459916
55,0.8192,3.78713,434754
50,0.8174,3.95604,408422
45,0.8156,4.38379,382416
40,0.8139,4.79796,353526
35,0.8113,5.29678,324811
30,0.8087,5.99111,293720
25,0.8047,6.94266,259707
20,0.7988,8.44381,220825
15,0.7908,10.7564,178924
10,0.7721,15.1327,133088
