1700,0.9782,241.257,6438.19,1261.98
1400,0.9776,281.94,5627.27,1067.65
1100,0.9755,342.372,4745.74,866.544
1000,0.9756,371.241,4434.18,797.456
900,0.9738,403.083,4112.91,726.857
800,0.9731,442.529,3776.61,654.924
700,0.9703,489.706,3427.33,581.504
600,0.9674,552.324,3064.92,506.937
500,0.9653,635.737,2684.85,430.727
400,0.9619,747.654,2283.17,352.264
300,0.9558,921.521,1855.13,271.287
250,0.9517,1054.14,1626.59,229.803
200,0.9454,1257.73,1387.72,187.631
180,0.9429,1350.52,1287.37,170.574
160,0.939,1419.47,1183.8,153.248
140,0.9342,1584.29,1075.8,135.8
120,0.9273,1736.59,964.739,118.098
100,0.9179,1950.3,845.867,100.061
90,0.9125,2040.02,786.355,90.942
80,0.9069,2238.65,725.117,81.852
70,0.8977,2350.23,661.85,72.56
60,0.8872,2636.4,597.387,63.337
55,0.8815,2745.25,562.144,58.59
50,0.8752,2873.2,528.316,53.921
45,0.8648,2902.1,490.863,49.093
40,0.8569,3159.41,455.438,44.417
35,0.8424,3234,417.344,39.663
30,0.8291,3510.59,392.179,36.458
25,0.8278,3525.37,391.798,36.069
20,0.8275,3500.28,391.506,35.757
15,0.8268,3516.44,391.331,35.493
10,0.8259,3522.21,391.172,35.303
