Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 972650 labelsets...
Found 8192 unique labels
Two-tier index configuration:
  Tier 1 (dense): 862 labels (freq >= 799)
  Tier 2 (sparse): 7330 labels
  Tier 1 memory: 0.0976076 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
296475,659257,458181,417338,874393,277311,149480,596820,664100,38804,
ef,recall,qps,dist_comp,hops
10000,1,6988.91,319.682,319.682
5000,1,7142.28,319.682,319.682
3000,1,7093.15,319.682,319.682
2500,1,7153.98,319.682,319.682
2000,1,7198.29,319.682,319.682
1700,1,7148.1,319.682,319.682
1400,1,7391.93,319.302,298.342
1100,1,7752.63,315.086,265.342
1000,1,7782.15,312.507,254.342
900,1,8126.28,308.911,243.346
800,1,8646.12,304.304,228.208
700,1,9042.48,298.225,211.208
600,1,9561.89,290.4,194.219
500,1,10193.8,280.035,175.368
400,1,11006.9,265.821,153.185
300,0.9999,12341.5,245.456,128.063
250,0.9999,13266.9,231.965,114.568
200,0.9999,14372.7,215.44,99.593
180,0.9999,15060,207.387,93.127
160,0.9999,15718.4,198.308,86.526
140,0.9998,16683.1,188.325,79.55
120,0.9998,17782.8,177.309,71.796
100,0.9997,19249.3,164.887,63.368
90,0.9996,19957.7,157.896,58.895
80,0.9995,20983.1,150.459,54.256
70,0.9995,22229.4,142.212,49.306
60,0.9992,23913.9,132.802,44.183
55,0.9989,24704.3,127.958,41.527
50,0.9984,25434.6,122.544,38.722
45,0.998,26862.6,116.804,35.852
40,0.9975,28235.3,110.54,32.879
35,0.9964,30140.3,103.829,29.811
30,0.9944,31707.9,96.377,26.591
25,0.9916,34396.9,88.818,23.235
20,0.9851,37590.9,79.622,19.567
15,0.9754,42126.2,69.737,15.703
10,0.9541,49261.3,58.554,11.414
