Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_containment/yfcc_containment_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
384187,741459,243748,755508,826338,455135,645279,437632,588704,473531,
ef,recall,qps,dist_comp,hops
1700,0.974,350.408,5150.57,1700.32
1400,0.9745,438.272,4257.83,1400.49
1100,0.971,548.499,3544.23,1100.89
1000,0.9705,593.929,3310.28,1001.15
900,0.968,655.725,3060.2,901.39
800,0.97,724.791,2792.89,801.59
700,0.9665,815.271,2523.61,701.97
600,0.967,931.042,2248.99,602.265
500,0.965,1087.32,1962.1,503.095
400,0.964,1305.6,1666.89,403.595
300,0.9615,1664.29,1344.99,304.29
250,0.96,1924.46,1180.42,254.675
200,0.954,2310.99,1006.52,205.18
180,0.9545,2539.71,936.315,185.35
160,0.9515,2779.44,861.98,165.6
140,0.95,3024.94,786.615,145.81
120,0.9475,3307.04,710.995,126.16
100,0.947,3933.07,633.075,106.385
90,0.946,4303.15,591.805,96.565
80,0.946,4613.51,548.91,86.86
70,0.946,5090.01,505.98,77.08
60,0.9415,5711.26,462.4,67.255
55,0.943,6193.4,440.345,62.435
50,0.939,6640.49,418.52,57.615
45,0.937,7149.62,396.735,52.85
40,0.933,7705.21,372.77,48.015
35,0.9285,8368.4,349.485,43.23
30,0.924,8996.12,334.18,40.195
25,0.924,8923.18,334.18,40.195
20,0.924,9045.78,334.18,40.195
15,0.924,8891.38,334.18,40.195
10,0.924,8873.61,334.18,40.195
