Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_containment/yfcc_containment_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
84279,458553,831199,897262,51666,648757,204372,831200,270584,975345,
ef,recall,qps,dist_comp,hops
1700,0.921,4877.57,73.735,73.735
1400,0.921,6710.53,73.735,73.735
1100,0.921,6724.63,73.735,73.735
1000,0.921,6781.12,73.735,73.735
900,0.921,6828.71,73.735,73.735
800,0.921,6680.13,73.735,73.735
700,0.921,6783.06,73.735,73.735
600,0.921,6903.58,73.735,73.735
500,0.921,6902.96,73.735,73.735
400,0.921,6841,73.735,73.735
300,0.921,6904.4,73.73,73.63
250,0.921,6826.43,73.585,71.96
200,0.92,7098.46,73.06,67.655
180,0.92,7280.65,72.62,65.05
160,0.918,7470.88,71.885,61.765
140,0.918,7766.06,71,57.51
120,0.915,8126.79,69.515,52.675
100,0.914,8520.97,67.4,47.14
90,0.913,8906.04,66.425,44.33
80,0.912,9234.92,65.135,41.395
70,0.9095,9620.93,63.435,38.33
60,0.9075,9881.42,61.445,34.995
55,0.9075,10040.8,60.22,33.315
50,0.907,10478.4,58.99,31.5
45,0.905,10660.1,57.845,29.6
40,0.903,10893.8,56.3,27.515
35,0.9015,11260.2,54.785,25.415
30,0.8995,11594.6,53.66,23.885
25,0.8995,11901.6,53.635,23.415
20,0.8995,12166.1,53.615,22.75
15,0.8995,12225.3,53.59,21.73
10,0.8985,12337.1,53.495,20.67
