Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_containment/LAION1M_containment_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
778863,81765,81555,144081,750101,591187,353957,265068,329300,39669,
ef,recall,qps,dist_comp,hops
1700,0.9915,137.635,8796.94,1700.07
1400,0.9915,161.966,8023.05,1400.17
1100,0.9895,200.065,7057.04,1100.23
1000,0.9885,216.618,6682.16,1000.31
900,0.988,236.471,6280.57,900.29
800,0.988,257.842,5841.63,800.35
700,0.984,290.013,5364.4,700.41
600,0.983,330.344,4838.53,600.48
500,0.978,385.997,4265.58,500.695
400,0.97,467.06,3627.05,400.865
300,0.9595,600.036,2910.44,301.145
250,0.95,700.027,2518.81,251.135
200,0.938,843.935,2104.88,201.515
180,0.9315,942.526,1930.8,181.535
160,0.9225,1039.8,1754.72,161.805
140,0.9195,1167.7,1573.93,142.09
120,0.904,1336.69,1385.84,122.16
100,0.892,1574.73,1190.34,102.48
90,0.8795,1725.23,1090.64,92.565
80,0.8715,1901.05,992.69,82.9
70,0.8475,2128.01,891.345,73.18
60,0.834,2407.47,788.12,63.425
55,0.827,2567.9,736.185,58.62
50,0.8175,2808.15,685.07,53.925
45,0.8005,3060.27,631.12,49.045
40,0.7855,3346.49,579.835,44.445
35,0.765,3718.34,524.56,39.66
30,0.7525,3944.21,496.885,37.205
25,0.7525,3963.86,496.885,37.205
20,0.7525,3932.61,496.885,37.205
15,0.7525,3968.11,496.885,37.205
10,0.7525,3946.89,496.885,37.205
