Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_containment/LAION1M_containment_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
236325,914442,272489,577744,910255,932414,516777,234023,359112,546408,
ef,recall,qps,dist_comp,hops
1700,0.993,254.22,2468.24,1552.61
1400,0.9925,282.368,2411.45,1334.55
1100,0.99,323.16,2318.99,1084.94
1000,0.988,347.375,2277.01,994.425
900,0.987,371.067,2226.14,899.89
800,0.985,409.33,2163.86,800.09
700,0.982,448.077,2084.68,700.085
600,0.977,498.458,1987.34,600.11
500,0.97,561.883,1863.11,500.12
400,0.9635,666.203,1703.37,400.255
300,0.954,823.017,1488.74,300.265
250,0.9435,947.262,1351.69,250.28
200,0.9285,1108.41,1191.7,200.455
180,0.921,1204.99,1119.27,180.52
160,0.9135,1340.14,1041.9,160.505
140,0.9005,1479.38,957.375,140.645
120,0.8855,1663.36,865.775,120.795
100,0.8645,1924.86,765.955,100.965
90,0.8535,2098.19,712.595,91.19
80,0.8405,2322.22,654.735,81.305
70,0.8285,2576.61,595.915,71.35
60,0.806,2894.93,534.91,61.83
55,0.794,3122.33,502.495,56.83
50,0.7825,3338.91,471.1,52.15
45,0.7645,3612.72,438.545,47.5
40,0.7495,3921.12,406.045,42.945
35,0.725,4328.12,372.21,38.295
30,0.7065,4660.43,348.92,35.235
25,0.7065,4625.57,348.92,35.235
20,0.7065,4609.99,348.92,35.235
15,0.7065,4619.66,348.92,35.235
10,0.7065,4599.94,348.92,35.235
