Loaded fvecs: 200 vectors of dimension 128 from ./quantile_partitions/ytb_audio_overlap/ytb_audio_overlap_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
1960655,3435410,1721304,886634,4959807,3238326,3715661,760716,1030801,3914410,
ef,recall,qps,dist_comp,hops
1700,0.931,150.883,16681.2,1703.4
1400,0.9215,186.233,13763.1,1403.83
1100,0.911,236.369,10867.1,1104.65
1000,0.906,259.189,9908.64,1005.25
900,0.9035,287.02,8949.91,905.3
800,0.8965,322.019,8005.42,805.71
700,0.888,365.799,7060.6,706.025
600,0.875,422.891,6134.6,606.76
500,0.8635,501.375,5204.56,507.045
400,0.853,618.041,4283.49,407.965
300,0.8365,801.826,3347.12,308.6
250,0.8285,941.086,2875.44,259.455
200,0.8145,1140.96,2398.49,210.43
180,0.8035,1251.8,2208.53,191.08
160,0.798,1379.15,2014.12,171.6
140,0.7915,1538.03,1818.02,152.315
120,0.771,1759.29,1601.85,131.625
100,0.761,2038.62,1395.73,112.135
90,0.753,2225.7,1287.91,102.26
80,0.736,2446.68,1177.6,92.155
70,0.7205,2732.7,1062.33,81.86
60,0.702,3073.26,947.785,71.55
55,0.6955,3308.34,887.02,66.375
50,0.683,3561.67,829.455,61.525
45,0.6755,3815.52,778.17,57.08
40,0.662,4114.26,722.275,52.36
35,0.6485,4521.04,664.44,47.55
30,0.6325,4821.66,627.785,44.57
25,0.6325,4807.09,627.785,44.57
20,0.6325,4821.97,627.785,44.57
15,0.6325,4812.05,627.785,44.57
10,0.6325,4833.39,627.785,44.57
