Loaded fvecs: 200 vectors of dimension 128 from ./quantile_partitions/ytb_audio_overlap/ytb_audio_overlap_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
449378,1810184,2152245,833633,4257513,4316388,1810152,1376714,563371,757845,
ef,recall,qps,dist_comp,hops
1700,0.896,153.424,18160.6,1701.51
1400,0.883,188.316,15209.3,1401.87
1100,0.8675,241.902,12118.6,1102.41
1000,0.8605,266.027,11059.2,1002.74
900,0.851,293.581,9984.08,902.845
800,0.8405,332.772,8890.05,803.005
700,0.828,377.479,7797.6,703.4
600,0.815,434.423,6706.52,604.35
500,0.801,528.739,5606.02,504.665
400,0.7785,656.743,4501.81,405.065
300,0.743,855.842,3419.39,306.065
250,0.7195,1001.24,2885.41,257.225
200,0.7025,1248.08,2342.82,207.45
180,0.695,1370.61,2140.91,188.605
160,0.6865,1502.78,1934.87,169.585
140,0.6635,1694.17,1718.4,149.78
120,0.6475,1919.91,1513.18,130.63
100,0.6255,2230.88,1308.03,111.325
90,0.617,2406.93,1216.42,102.38
80,0.607,2609.26,1107.77,92.4
70,0.589,2910.07,998.72,82.22
60,0.5715,3313.3,889.63,71.845
55,0.5615,3520.32,838.95,67.21
50,0.5505,3794.77,785.575,62.285
45,0.5385,4058.75,734.055,57.425
40,0.5205,4403.33,674.675,52.105
35,0.504,4872.73,612.16,46.52
30,0.495,5248.72,575.29,43.285
25,0.495,5212.98,575.29,43.285
20,0.495,5211.13,575.29,43.285
15,0.495,5219.84,575.29,43.285
10,0.495,5199.63,575.29,43.285
