1700,0.8488,2.82487,352341
1400,0.8488,2.90007,343767
1100,0.8488,3.12725,332773
1000,0.8489,3.06209,328401
900,0.8488,3.06252,323480
800,0.8488,3.21617,318093
700,0.8488,3.21254,311884
600,0.8488,3.41507,304611
500,0.8489,3.36729,295870
400,0.8487,3.561,284786
300,0.8486,3.73083,269855
250,0.8486,3.95701,259870
200,0.8487,4.16941,246989
180,0.8487,4.33668,240778
160,0.8487,4.59145,233813
140,0.8486,4.75403,225534
120,0.8486,5.06647,215819
100,0.8485,5.36345,204255
90,0.8485,5.60419,197576
80,0.8484,5.84167,189904
70,0.8483,6.18544,181197
60,0.8484,6.6262,171469
55,0.8483,6.94044,166106
50,0.8481,7.27786,159863
45,0.8481,7.71903,153280
40,0.8481,8.06101,145788
35,0.8479,8.66393,138022
30,0.8478,9.33219,128859
25,0.8476,10.3235,118366
20,0.8469,11.6543,106347
15,0.8456,14.0647,90896.9
10,0.8409,17.9817,73446.6
