1700,0.9968,2.44998,442315
1400,0.9965,2.90474,386556
1100,0.9965,3.49365,325309
1000,0.9963,3.78398,303460
900,0.9961,4.1132,280770
800,0.996,4.60825,257104
700,0.996,5.07601,232518
600,0.996,5.73191,206672
500,0.9954,6.75438,179615
400,0.9952,8.22402,150805
300,0.9934,10.4949,120165
250,0.9928,12.1261,103881
200,0.9919,14.26,86836.2
180,0.9916,15.6213,79787.8
160,0.9905,17.9067,72537.2
140,0.9891,20.6016,65067.2
120,0.9878,23.2008,57363
100,0.9868,27.2524,49456.1
90,0.9859,30.6871,45412.2
80,0.9843,34.1402,41255.9
70,0.9818,38.4482,36977.9
60,0.9803,44.1813,32591.2
55,0.9786,47.8423,30338.3
50,0.9777,51.9292,28122.5
45,0.9752,56.9541,25767.1
40,0.9725,62.2665,23458.5
35,0.9684,70.8466,21040.9
30,0.9629,82.2639,18577.2
25,0.9545,95.8773,16028.9
20,0.9431,116.713,13468.4
15,0.9232,150.67,10723.6
10,0.8853,215.657,7802.35
