1700,0.9998,11.1569,81088.6
1400,0.9996,12.1545,74389.7
1100,0.9996,13.297,66547.8
1000,0.9996,13.9384,63611.1
900,0.9996,14.8812,60455.2
800,0.9995,16.9059,57099.3
700,0.9994,18.5103,53432.2
600,0.9994,20.1227,49397.4
500,0.9994,21.0362,44776.9
400,0.9994,24.6196,39451.8
300,0.9992,30.2636,33173.4
250,0.9992,34.7729,29566.3
200,0.9989,44.0781,25583.6
180,0.9988,48.7686,23828.3
160,0.9988,53.4559,21968
140,0.9988,59.453,19979.1
120,0.9985,67.254,17898.7
100,0.9982,77.4234,15738.5
90,0.9981,84.4167,14585.5
80,0.9979,93.301,13304.6
70,0.9974,103.724,12062.7
60,0.9973,118.217,10696.3
55,0.997,127.065,10002.1
50,0.9967,137.118,9327.97
45,0.9965,150.15,8559.49
40,0.9956,164.989,7826.18
35,0.995,183.385,7088.04
30,0.9934,209.6,6276.41
25,0.991,242.365,5472
20,0.9878,294.377,4561.39
15,0.9813,374.813,3603.54
10,0.9686,537.346,2562.98
