Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9953,258.976,20943.8,2786.1
2500,0.9951,304.603,17916,2327.8
2000,0.9942,375.805,14604.6,1862.86
1700,0.9931,437.241,12422.4,1581.52
1400,0.9913,533.546,10358.3,1301.87
1100,0.9895,660.291,8281.36,1024.5
1000,0.9885,728.787,7575.8,931.617
900,0.9867,796.891,6873.07,839.253
800,0.9856,894.785,6173.61,747.374
700,0.984,1021.46,5434.39,654.71
600,0.9822,1176.97,4689.42,561.643
500,0.9799,1407.05,3943.76,469.121
400,0.9766,1741.61,3190.45,375.94
300,0.9712,2291.05,2431.59,283.749
250,0.9666,2722.94,2053.29,237.767
200,0.9582,3355.26,1663.51,191.754
180,0.9556,3705.77,1511.35,173.591
160,0.9505,4136.25,1359.51,155.224
140,0.9453,4679.05,1201.53,136.875
120,0.937,5383.78,1039.87,118.472
100,0.926,6377.44,881.261,100.143
90,0.9201,6994.23,801.557,91.135
80,0.9116,7729.02,726.95,82.186
70,0.9009,8655.36,648.403,73.216
60,0.8882,9897.23,571.41,64.155
55,0.881,10614,534.359,59.57
50,0.8739,11408.1,496.71,55.102
45,0.8629,12425.3,456.243,50.569
40,0.8485,13602.9,415.828,45.825
35,0.837,15006.8,380.782,41.401
30,0.8255,15988.6,359.559,38.708
25,0.8255,15966.8,358.258,38.783
20,0.8255,15976.6,357.4,38.702
15,0.8255,15975.7,358.249,38.709
10,0.8255,15913.1,358.118,38.783
