Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9953,89.9407,34992.5,2986.06
2500,0.9951,106.817,29711.2,2488.69
2000,0.9942,132.234,24274.4,1991.11
1700,0.9931,153.986,20941.2,1693.19
1400,0.9913,186.395,17510,1394.48
1100,0.9895,235.883,14007.7,1096.26
1000,0.9885,259.272,12814.1,996.605
900,0.9867,286.147,11615.7,897.282
800,0.9856,322.578,10401.5,797.854
700,0.984,367.598,9180.43,698.53
600,0.9822,428.989,7941.25,599.446
500,0.9799,513.698,6681.9,500.137
400,0.9766,640.319,5412.35,401.106
300,0.9712,847.223,4134.03,302.47
250,0.9666,1006.59,3484.26,253.084
200,0.9582,1249.29,2830.1,204.098
180,0.9556,1377.21,2569.33,184.634
160,0.9505,1542.25,2306.24,165.126
140,0.9453,1743.09,2038.08,145.525
120,0.937,2016.09,1773.51,126.161
100,0.926,2381.32,1501.97,106.487
90,0.9201,2619.49,1368.99,96.767
80,0.9116,2900.46,1235.83,87.174
70,0.9009,3248.35,1103.76,77.716
60,0.8882,3682.25,971.014,68.023
55,0.881,3970.66,906.038,63.266
50,0.8739,4278.08,841.716,58.489
45,0.8629,4671.95,774.792,53.592
40,0.8485,5119.88,706.498,48.596
35,0.837,5702.47,641.805,43.884
30,0.8255,6074.79,603.011,41.022
25,0.8255,6063.45,602.716,41.011
20,0.8255,6066.77,602.78,40.989
15,0.8255,6080.12,602.948,41.008
10,0.8255,6070.77,602.849,41.012
