Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9971,745.747,5761.49,1685.41
2500,0.9964,844.507,5288.46,1473.05
2000,0.9959,1004.85,4432.32,1207.01
1700,0.9949,1140.22,3900.21,1047.5
1400,0.994,1320.47,3383.24,884.781
1100,0.9914,1592.94,2849.42,717.085
1000,0.9906,1706.79,2646.43,661.424
900,0.9898,1847.28,2435.78,601.745
800,0.9874,1885.86,2272.16,547.002
700,0.9855,2303.8,1946.44,476.553
600,0.9825,2608.3,1719.68,413.875
500,0.9785,3015.79,1483.61,350.031
400,0.9722,3606.59,1245.98,286.957
300,0.9615,4629.94,976.412,218.704
250,0.9534,5404.55,829.758,184.584
200,0.9443,6518.34,679.801,150.188
180,0.9396,7159.55,630.925,135.889
160,0.931,7908.86,567.297,121.944
140,0.9204,8878.64,503.99,108.073
120,0.9101,10191.8,440.127,93.277
100,0.8957,11888.3,381.958,79.459
90,0.8862,13034.9,346.121,72.348
80,0.8742,14428.9,312.924,65.151
70,0.8616,16092,281.431,57.782
60,0.8446,17779.4,246.947,50.551
55,0.8347,19493.6,233.27,47.006
50,0.8215,20988.9,215.569,43.381
45,0.8093,22769.5,201.358,40.026
40,0.7911,24872.4,184.569,36.161
35,0.7734,27560.7,169.111,32.543
30,0.7608,29309.1,158.424,29.981
25,0.7608,29337.1,160.142,30.282
20,0.7607,26881.6,159.669,30.13
15,0.7607,29194.5,160.436,30.105
10,0.7606,29356.3,158.506,29.954
