Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
112236,410900,700554,879730,813630,797461,46841,990488,905235,644372,
ef,recall,qps,dist_comp,hops
3000,0.9971,253.178,10904.4,2169.23
2500,0.9964,283.056,9439.97,1843.11
2000,0.9959,336.411,8009.64,1516.87
1700,0.9949,380.925,7111.16,1313.53
1400,0.994,447.915,6149.72,1103.02
1100,0.9914,545.753,5113.84,886.07
1000,0.9906,591.227,4747.68,812.732
900,0.9898,643.36,4379.9,738.624
800,0.9874,709.21,3990.46,662.09
700,0.9855,788.938,3593.95,584.411
600,0.9825,903.248,3170.98,505.927
500,0.9785,1055.98,2739.81,426.247
400,0.9722,1280.49,2276.74,344.893
300,0.9615,1648.68,1789.85,262.775
250,0.9534,1937.05,1538.81,221.041
200,0.9443,2357.41,1274.95,178.99
180,0.9396,2583.52,1165.45,162.515
160,0.931,2867.38,1055.49,145.431
140,0.9204,3227.25,942.472,128.466
120,0.9101,3662.44,824.309,111.042
100,0.8957,4296.51,707.727,93.972
90,0.8862,4713.15,645.673,85.305
80,0.8742,5235.37,584.164,76.737
70,0.8616,5837.23,524.644,68.221
60,0.8446,6614.17,462.977,59.553
55,0.8347,7107.72,433.483,55.081
50,0.8215,7670.21,402.921,50.852
45,0.8093,8395.57,373.367,46.339
40,0.7911,9136.92,342.097,42.019
35,0.7734,10099.2,312.668,37.679
30,0.7608,10736,292.953,34.94
25,0.7608,10745.8,293.269,34.97
20,0.7607,10783.7,293.344,34.87
15,0.7607,10798.3,293.639,34.795
10,0.7606,10766.3,292.903,34.718
