Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
3000,0.9953,336.406,13974.8,2373.64
2500,0.9951,398.722,12070,1994.3
2000,0.9942,490.634,9647.85,1593.53
1700,0.9931,572.706,8251.35,1354.51
1400,0.9913,690.768,6812.76,1112.36
1100,0.9895,864.43,5453.7,880.717
1000,0.9885,949.507,5008.94,805.714
900,0.9867,1053.98,4564.12,728.125
800,0.9856,1127.63,4177.26,651.826
700,0.984,1347.05,3557.84,567.788
600,0.9822,1567.02,3065.6,487.211
500,0.9799,1860.55,2582.36,407.708
400,0.9766,2135.22,2204.12,332.608
300,0.9712,2983.34,1616.51,249.477
250,0.9666,3521.38,1379.59,210.659
200,0.9582,4345.73,1127.92,170.57
180,0.9556,4796.59,1025.62,154.574
160,0.9505,5361.21,917.615,138.464
140,0.9453,5613.81,843.646,123.21
120,0.937,6862.42,708.42,106.112
100,0.926,7840.73,627.002,90.645
90,0.9201,8895.03,532.297,81.396
80,0.9116,10001.2,470.668,72.877
70,0.9009,11249.3,423.796,65.182
60,0.8882,12800.1,372.667,57.229
55,0.881,13816.2,351.4,53.148
50,0.8739,14712.7,322.565,49.302
45,0.8629,16102.7,295.258,45.052
40,0.8485,17679.9,271.542,40.829
35,0.837,19526.5,251.135,37.22
30,0.8255,20524.6,237.13,34.831
25,0.8255,20761.1,237.195,34.88
20,0.8255,20799.8,237.035,34.732
15,0.8255,20829.8,236.866,34.682
10,0.8255,20774.9,237.925,34.764
