Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9998,2113.22,2087.07,1201.89
2500,0.9998,2367.12,1890.57,1061.33
2000,0.9996,2672.74,1705.16,917.237
1700,0.9995,2958.41,1539.51,807.572
1400,0.9996,3362.76,1375.88,695.639
1100,0.9995,3942.71,1184.16,573.925
1000,0.9996,4208.72,1115.93,531.735
900,0.9995,4477.68,1044.67,488.713
800,0.9994,4874.38,969.393,444.898
700,0.9993,5355.55,888.429,398.313
600,0.9992,5983.11,811.107,351.95
500,0.9989,6804.97,718.27,302.558
400,0.9988,7950.33,621.167,252.433
300,0.9988,9771.51,513.398,197.541
250,0.9985,11114.5,456.252,170.032
200,0.998,13031.1,392.285,140.945
180,0.9979,14057.2,366.069,128.981
160,0.9976,15283.1,337.011,116.315
140,0.996,16802.5,308.708,104.213
120,0.9952,18841.5,279.431,91.466
100,0.9947,21376.1,246.154,78.265
90,0.9935,22992.5,230.509,71.728
80,0.9919,24927.1,214.285,64.592
70,0.9898,27373.7,194.634,57.752
60,0.988,30304.2,177.405,50.827
55,0.9862,31974.9,170.118,47.195
50,0.9842,34165.5,159.617,43.454
45,0.9817,36985.5,147.27,39.738
40,0.9788,39836,137.049,35.878
35,0.9744,43512.8,125.859,32.11
30,0.9698,48034.4,115.556,28.508
25,0.9592,53967.4,103.224,24.582
20,0.9433,60879.7,91.374,20.733
15,0.9203,72465.8,78.12,16.736
10,0.8756,88553.8,64.953,12.764
