Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
436495,809376,314848,539868,195130,364374,79053,281421,376137,704064,
ef,recall,qps,dist_comp,hops
3000,0.9998,839.583,3394.24,1574.01
2500,0.9998,929.341,3042.48,1376.63
2000,0.9996,1074.13,2690.61,1164.63
1700,0.9995,1196.21,2454.74,1025.27
1400,0.9996,1365.2,2194.5,878.063
1100,0.9995,1612.87,1904.49,721.962
1000,0.9996,1717.68,1799.86,667.701
900,0.9995,1854.86,1687.75,612.574
800,0.9994,2012.06,1570.38,554.956
700,0.9993,2214.84,1446.89,495.858
600,0.9992,2455.74,1315.45,435.738
500,0.9989,2806.29,1171.45,372.86
400,0.9988,3294.31,1016.63,308.206
300,0.9988,4035.18,843.941,240.178
250,0.9985,4654.26,747.996,205.02
200,0.998,5464.65,646.365,169.066
180,0.9979,5918,602.085,154.098
160,0.9976,6442.43,557.042,138.949
140,0.996,7096.24,510.11,123.674
120,0.9952,7960.63,460.495,108.071
100,0.9947,9088.75,407.34,91.951
90,0.9935,9765.31,381.455,83.848
80,0.9919,10590.1,352.939,75.468
70,0.9898,11642,323.324,66.979
60,0.988,12970.8,293.308,58.461
55,0.9862,13834.2,277.375,54.195
50,0.9842,14707.9,261.094,49.811
45,0.9817,15869.4,243.798,45.402
40,0.9788,17070.1,227.154,41.042
35,0.9744,18638.5,208.913,36.618
30,0.9698,20643,190.693,32.202
25,0.9592,23095.3,171.186,27.675
20,0.9433,26220.2,151,23.235
15,0.9203,31298.8,129.443,18.651
10,0.8756,38799.8,106.188,14.119
