Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_overlap/wikipedia-5m_overlap_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
2234865,163620,2234864,163616,4171487,3975707,1069274,3975711,2234866,1069281,
ef,recall,qps,dist_comp,hops
20000,0.884,22.0237,56678.8,19184.5
15000,0.8745,28.0811,48315.9,14491
10000,0.859,39.0231,37617.7,9725.02
5000,0.8145,72.5296,23149.9,4909.95
2500,0.7655,135.182,13623.3,2477.03
2000,0.7465,160.631,11397.4,1989.51
1700,0.724,189.058,10027.3,1703.2
1400,0.7095,225.324,8562.88,1412.4
1100,0.6835,278.182,7052.69,1117.6
1000,0.6715,300.235,6535.47,1018.75
900,0.6575,330.102,5987.15,916.955
800,0.6435,363.024,5445.03,818.225
700,0.6255,400.043,4879.5,716.315
600,0.609,457.821,4308.27,617.635
500,0.5925,516.332,3741.41,523.48
400,0.5515,637.463,3093.82,424.725
300,0.5055,801.072,2446.87,323.815
250,0.4755,917.298,2129.69,274.52
200,0.4445,1102.51,1765.92,223.78
180,0.4335,1182.32,1638.83,205.915
160,0.413,1312.18,1472.41,183.495
140,0.387,1451.5,1307.97,162.295
120,0.348,1571.72,1152.35,141.34
100,0.321,1895.17,993.615,119.795
90,0.3155,2038.38,913.195,108.525
80,0.297,2208.39,833.76,98.76
70,0.2745,2416.38,751.4,88.535
60,0.24,2685.98,669.075,77.735
55,0.226,2840.82,620.355,72.09
50,0.207,3012.74,577.8,65.98
45,0.1915,3242.42,524.3,60.14
40,0.18,3546.16,481.24,54.405
35,0.1725,3793.22,443.78,49.795
30,0.1545,4131.73,392.56,43.55
25,0.1365,4595.83,341.495,36.605
20,0.115,5212.97,287.655,30.16
15,0.104,5514.67,249.285,25.345
10,0.104,5846.4,249.285,25.345
