Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_overlap/wikipedia-5m_overlap_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
4849852,570759,570751,570739,1393634,4849848,73277,570752,3035543,4849856,
ef,recall,qps,dist_comp,hops
20000,0.943,14.5668,123443,20000.8
15000,0.9365,19.4395,96271.3,15001.7
10000,0.9215,28.6388,67547.9,10003.2
5000,0.896,55.0869,36606,5004.82
2500,0.855,102.429,19692.7,2511.56
2000,0.84,128.11,16119.6,2012.51
1700,0.8235,149.989,13925.4,1713.2
1400,0.7995,177.348,11724.4,1414.37
1100,0.786,221.463,9456.11,1114.96
1000,0.773,241.753,8696.28,1015.92
900,0.764,261.778,7915.04,916.15
800,0.7495,293.637,7142.14,818.34
700,0.7385,328.554,6362.24,719.825
600,0.725,369.905,5570.18,621.425
500,0.714,426.406,4776.4,523.635
400,0.686,513.393,3895.18,423.245
300,0.659,636.5,3043.23,325.365
250,0.638,714.103,2596.16,276.015
200,0.6095,841.556,2156.68,224.95
180,0.589,901.85,1953.38,203.28
160,0.5765,977.253,1765.24,183.97
140,0.5515,1063.05,1562.63,162.765
120,0.54,1148.73,1402.5,144.01
100,0.5185,1254.84,1215.88,124.12
90,0.509,1312.41,1126.42,115.03
80,0.4785,1395.46,1029.93,103.72
70,0.4635,1470.57,940.67,94.68
60,0.441,1572.04,860.62,85.03
55,0.4265,1585.98,810.02,80
50,0.4015,1661.67,746.975,73.075
45,0.3805,1739.14,689.895,67.445
40,0.362,1820.51,636.51,60.92
35,0.3485,1932.22,573.46,55.045
30,0.324,2035.23,505.87,48.535
25,0.2935,2148.94,447.625,42.295
20,0.255,2270.89,386.685,35.9
15,0.207,2430.77,327.58,29.745
10,0.207,2446.7,327.58,29.745
