Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_overlap/wikipedia-5m_overlap_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
265529,3557526,265596,1273897,4934652,265633,265494,265586,437355,437354,
ef,recall,qps,dist_comp,hops
20000,0.953,14.3581,129955,20001.3
15000,0.951,18.8668,101709,15002.4
10000,0.9415,27.9687,71521.5,10002.4
5000,0.913,53.7685,38630.4,5004.35
2500,0.879,101.533,20645.4,2504.93
2000,0.8705,123.998,16879,2008.11
1700,0.859,143.143,14572.8,1711.38
1400,0.8435,171.921,12217.1,1412.92
1100,0.833,216.288,9820.84,1115.41
1000,0.823,235.253,9012.58,1016.58
900,0.814,253.091,8199.73,916.79
800,0.8,291.143,7378.2,817.985
700,0.785,324.232,6553.99,717.98
600,0.77,371.139,5745.02,621.025
500,0.7485,432.221,4884.72,519.45
400,0.7245,511.899,4018.75,423.71
300,0.691,631.989,3126.89,324.67
250,0.6705,723.189,2685.74,275.865
200,0.646,840.804,2202.72,223.705
180,0.635,898.087,2006.8,203.02
160,0.626,975.421,1813.89,182.17
140,0.613,1050.15,1636.54,163.435
120,0.589,1143.16,1440.35,142.81
100,0.5655,1245.54,1254.58,123.38
90,0.5495,1240.2,1145.46,112.605
80,0.5315,1389.19,1053.32,102.915
70,0.5005,1474.63,967.755,93.13
60,0.474,1576.26,860.35,81.645
55,0.4595,1590.8,815.665,76.99
50,0.4305,1664.94,752.515,70.6
45,0.4285,1725.54,702.535,65.88
40,0.4165,1813.4,645.425,60.335
35,0.3905,1882.79,597.665,55.585
30,0.3595,1962.17,542.78,49.6
25,0.329,2034.17,475.5,42.725
20,0.293,2252.96,404.535,35.93
15,0.2605,2374.17,346.535,30.19
10,0.2605,2390.25,346.535,30.19
