Loaded fvecs: 1000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
714191,1479182,825720,1726770,218575,3618129,1244426,345959,4265657,3328714,
ef,recall,qps,dist_comp,hops
20000,0.983,186.517,11076,6432.12
15000,0.9831,229.646,9566.45,5250.25
10000,0.9833,308.66,7505.8,3955.41
5000,0.9811,539.767,4541.46,2372.39
2500,0.9779,913.084,2892.21,1392.93
2000,0.9762,1068.53,2551.39,1168.56
1700,0.9754,1196.5,2336.6,1025.73
1400,0.9745,1380.02,2100.45,877.288
1100,0.9723,1638.22,1836.04,720.67
1000,0.9712,1754.06,1737.38,666.128
900,0.9702,1896.69,1633.67,610.536
800,0.9692,2013,1523.06,553.986
700,0.9668,2315.69,1403.3,495.383
600,0.9645,2620.91,1275.93,434.753
500,0.9612,2986.84,1139.09,372.379
400,0.9546,3517.98,990.659,307.413
300,0.9477,4322.42,831.614,240.284
250,0.9416,4937.34,744.006,205.612
200,0.9372,5737.67,652.069,170.298
180,0.9328,6187.9,612.979,155.67
160,0.9274,6713,571.65,140.759
140,0.9156,7416.32,525.076,125
120,0.9073,8214.34,478.458,109.585
100,0.8987,9336.96,429.765,93.896
90,0.8942,9826.7,404.786,85.972
80,0.888,10626.6,378.23,77.936
70,0.8792,11660.8,349.315,69.605
60,0.8694,13065.4,318.977,61.056
55,0.863,13809.1,303.279,56.827
50,0.8523,14833.5,285.341,52.225
45,0.8452,15871.5,269.547,47.986
40,0.8369,16957.9,252.286,43.567
35,0.8229,18534.1,232.302,38.865
30,0.8113,20308.9,213.389,34.391
25,0.7901,22864.7,191.979,29.591
20,0.7533,26579,166.433,24.47
15,0.7218,31456.5,142.966,19.694
10,0.6693,38922,115.381,14.609
