Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 1000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
387223,256019,153229,216997,177328,974198,359903,768297,308241,435667,
ef,recall,qps,dist_comp,hops
20000,0.9978,9.93883,176750,20000.2
15000,0.9981,12.3789,143086,15001.2
10000,0.9978,19.2982,104666,10000.7
5000,0.9972,36.131,59720.8,5000.32
2500,0.9951,69.1593,32788.2,2500.52
2000,0.9943,85.8293,26839.4,2000.33
1700,0.9933,100.348,23188.9,1701.17
1400,0.9917,121.184,19430.3,1401.01
1100,0.9904,153.262,15572.6,1101.02
1000,0.9902,168.611,14261,1001.06
900,0.9893,186.788,12936.3,901.239
800,0.9884,209.911,11597.7,801.393
700,0.9863,239.571,10245.6,701.634
600,0.9851,278.991,8878.89,602.398
500,0.9823,333.811,7485.34,502.484
400,0.9781,415.761,6073.26,402.993
300,0.9735,550.8,4640.75,303.73
250,0.9685,655.553,3915.3,254.23
200,0.961,811.75,3185.22,204.989
180,0.9561,897.657,2887.78,185.189
160,0.9508,1003.24,2592.7,165.639
140,0.9458,1137.5,2292.73,145.911
120,0.9392,1313.1,1994.11,126.376
100,0.9311,1552.16,1691.78,106.729
90,0.9231,1709.92,1539.55,96.895
80,0.9151,1897.41,1389.29,87.214
70,0.9048,2135.47,1238.74,77.584
60,0.8893,2430.83,1090.04,67.975
55,0.8805,2617.71,1016.41,63.131
50,0.873,2822.19,944.394,58.403
45,0.8635,3060.4,873.524,53.769
40,0.8508,3349.65,799.313,48.921
35,0.8306,3714.26,723.618,44.022
30,0.8182,3961.06,678.628,41.121
25,0.8182,3967.58,678.628,41.121
20,0.8182,3969.45,678.628,41.121
15,0.8182,3975.26,678.628,41.121
10,0.8182,3967.98,678.628,41.121
