Loaded fvecs: 200 vectors of dimension 960 from ./quantile_partitions/gist1m_containment/gist1m_containment_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 960 from /root/work/data/vecs/gist1m/gist_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
262335,353698,197351,922304,986921,142848,211880,747842,966442,846781,
ef,recall,qps,dist_comp,hops
1700,0.9855,74.2851,23020,1702.09
1400,0.9805,89.2902,19323.3,1402.48
1100,0.9705,112.536,15507.4,1102.88
1000,0.966,123.606,14202.5,1002.87
900,0.9615,136.794,12883.6,902.99
800,0.951,152.958,11549,803.16
700,0.9385,174.716,10194.6,703.425
600,0.9275,201.687,8829.59,603.71
500,0.909,241.853,7441.52,504.01
400,0.8805,300.151,6035.6,404.45
300,0.8385,395.706,4609.83,305.38
250,0.8115,471.626,3887.68,255.825
200,0.7705,581.885,3167.9,206.885
180,0.7545,631.602,2881.53,187.475
160,0.742,706.704,2606.63,168.96
140,0.7185,808.681,2298.8,148.39
120,0.6815,929.29,2007.17,128.855
100,0.655,1093.88,1715.03,109.48
90,0.634,1201.78,1566.35,99.59
80,0.6105,1328.92,1417.95,89.855
70,0.5805,1493.51,1267.13,79.95
60,0.546,1697.74,1119.81,70.265
55,0.5305,1823.84,1045.26,65.42
50,0.5175,1965.54,972.64,60.69
45,0.4995,2129.09,895.345,55.64
40,0.4735,2319.2,814.595,50.365
35,0.4445,2622.58,733.2,45.07
30,0.432,2804.92,689.895,42.255
25,0.432,2805.23,689.895,42.255
20,0.432,2800.5,689.895,42.255
15,0.432,2808.85,689.895,42.255
10,0.432,2808.99,689.895,42.255
