Loaded fvecs: 200 vectors of dimension 960 from ./quantile_partitions/gist1m_containment/gist1m_containment_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 960 from /root/work/data/vecs/gist1m/gist_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
881484,834050,444833,169750,793485,757974,472848,361009,272976,892228,
ef,recall,qps,dist_comp,hops
1700,0.998,127.686,9196.03,1700.17
1400,0.998,151.365,8254.75,1400.24
1100,0.9955,181.751,7168.04,1100.35
1000,0.995,195.572,6765.94,1000.35
900,0.9945,212.725,6335.98,900.41
800,0.9935,232.75,5879.6,800.545
700,0.9915,259.424,5392.96,700.625
600,0.989,292.624,4865.39,600.67
500,0.9835,339.936,4291.76,500.83
400,0.9735,407.751,3657.18,401.03
300,0.9595,519.205,2953.56,301.25
250,0.9505,604.337,2572.61,251.605
200,0.928,732.208,2161.09,201.775
180,0.923,802.55,1988.24,181.95
160,0.9105,885.205,1810.8,162.115
140,0.8905,991.19,1624.31,142.22
120,0.8755,1124.43,1436.69,122.42
100,0.8535,1313.95,1245.18,103.145
90,0.836,1432.2,1149.36,93.735
80,0.8115,1582.07,1044.93,83.875
70,0.7855,1759.83,942.165,74.275
60,0.7565,1986.7,837.965,64.78
55,0.739,2127.85,783.985,59.89
50,0.7185,2284.43,734.21,55.38
45,0.6895,2473,680.36,50.745
40,0.661,2662.88,622.8,45.905
35,0.633,2972.79,567.09,41.195
30,0.611,3189.79,530.62,38.22
25,0.611,3190.62,530.62,38.22
20,0.611,3203.52,530.62,38.22
15,0.611,3187.7,530.62,38.22
10,0.611,3207.59,530.62,38.22
