Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_overlap/wikipedia-5m_overlap_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 64
Bits per hash:  4 bits
Signature size: 32 bytes per labelset
LSH bands:      16 bands × 4 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    18.3105 MB for 600K labelsets
===========================================

Loaded ground truth: 200
Example: first query has 10
265529,3557526,265596,1273897,4934652,265633,265494,265586,437355,437354,
ef,recall,qps,dist_comp,hops
20000,0.966,13.5292,140402,20001.3
15000,0.9615,17.72,109992,15001.4
10000,0.9525,26.2107,77494.7,10001.8
5000,0.93,50.8469,42008.1,5004.81
2500,0.8915,95.9684,22489.9,2505.84
2000,0.882,117.419,18400.2,2009.53
1700,0.873,135.208,15887.2,1711.2
1400,0.86,162.523,13366.8,1416.54
1100,0.8395,201.45,10734.9,1114.28
1000,0.83,219.111,9833.03,1012.85
900,0.8245,239.547,8954.44,914.175
800,0.817,265.032,8069.93,816.505
700,0.807,298.294,7171.26,717.645
600,0.7925,339.178,6252.34,616.315
500,0.7735,394.652,5338.85,516.565
400,0.759,467.968,4395.9,421.755
300,0.7235,592.961,3399.47,321.39
250,0.7025,675.864,2920.59,272.455
200,0.6605,783.394,2413.33,222.86
180,0.6445,841.372,2196.2,202.52
160,0.6335,909.461,1990.38,182.675
140,0.618,988.083,1800.33,163.755
120,0.6065,1068.47,1607.69,145.335
100,0.575,1171.42,1395.19,124.85
90,0.5555,1188.91,1277.13,113.65
80,0.539,1320.37,1169.37,103.77
70,0.511,1413.01,1048.57,92.12
60,0.4765,1468.92,939.585,81.465
55,0.4645,1473.79,887.735,76.78
50,0.451,1579.97,834.28,71.74
45,0.4365,1668.98,769.905,65.72
40,0.406,1742.96,715.1,60.415
35,0.3825,1859.61,641.63,54.03
30,0.355,1948.45,581.125,48.56
25,0.3305,2056.88,516.465,42.65
20,0.2755,2217.18,432.485,35.09
15,0.2535,2330.73,374.345,29.75
10,0.2535,2339.96,374.345,29.75
