Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_overlap/wikipedia-5m_overlap_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 64
Bits per hash:  4 bits
Signature size: 32 bytes per labelset
LSH bands:      16 bands × 4 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    18.3105 MB for 600K labelsets
===========================================

Loaded ground truth: 200
Example: first query has 10
3693910,3082889,182181,182183,2952648,1386901,2415721,209145,2685332,3768534,
ef,recall,qps,dist_comp,hops
20000,0.949,14.1043,133835,20001.4
15000,0.945,18.6326,104283,15001.5
10000,0.932,27.5715,72915.1,10001.9
5000,0.903,53.3851,39217.1,5003.41
2500,0.8615,101.825,21023.8,2506.05
2000,0.8515,124.636,17238.8,2011.63
1700,0.8315,144.702,14893.5,1712.11
1400,0.8195,172.543,12525,1412.83
1100,0.8045,211.324,10092.8,1113.01
1000,0.8005,229.697,9280.64,1015.07
900,0.7855,245.151,8464.82,915.97
800,0.777,275.303,7615.62,814.74
700,0.761,314.978,6782.91,715.55
600,0.74,362.278,5943.09,617.87
500,0.725,421.391,5068.81,518.98
400,0.6995,507.578,4143.52,420.26
300,0.654,621.647,3230.08,321.55
250,0.6375,703.525,2764.04,272.35
200,0.6115,793.482,2297.26,222.74
180,0.597,866.304,2107.86,203.65
160,0.5825,933.602,1925.93,185.59
140,0.559,1009.29,1747.01,167.005
120,0.531,1105.05,1547.82,146.56
100,0.5065,1221.68,1333.38,125.26
90,0.478,1264.37,1237.21,114.74
80,0.4565,1412.23,1122.47,103.5
70,0.4345,1497.79,1017.76,92.955
60,0.393,1627.13,900.93,81.33
55,0.3795,1688.25,853.175,76.7
50,0.368,1760.81,797.15,71.195
45,0.3535,1627.23,731.4,64.815
40,0.34,1831.02,661.105,58.105
35,0.3235,1923.64,616.485,53.54
30,0.31,1995.17,568.51,48.765
25,0.284,2108.96,505.585,42.67
20,0.252,2251.43,431.975,35.895
15,0.2175,2217.18,361.62,29.49
10,0.2175,2608.59,361.62,29.49
