Loaded fvecs: 200 vectors of dimension 384 from ./quantile_partitions/wikipedia-5m_overlap/wikipedia-5m_overlap_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 384 from /root/work/data/vecs/wikipedia/wikipedia_5m_base.fvecs
Rebuilding two-tier inverted index for 184298 labelsets...
Found 237417 unique labels
Two-tier index configuration:
  Tier 1 (dense): 4551 labels (freq >= 25)
  Tier 2 (sparse): 232866 labels
  Tier 1 memory: 0.0976539 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 64
Bits per hash:  4 bits
Signature size: 32 bytes per labelset
LSH bands:      16 bands × 4 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    18.3105 MB for 600K labelsets
===========================================

Loaded ground truth: 200
Example: first query has 10
2960028,1848437,3622601,2352844,2715269,3528320,514722,4971525,663698,4486521,
ef,recall,qps,dist_comp,hops
20000,0.9475,14.2074,126287,20000.7
15000,0.9385,18.2787,101996,15000.8
10000,0.9255,26.2652,74357.5,10001.5
5000,0.883,50.0724,41952.4,5003.38
2500,0.8285,92.7801,23101.2,2507.86
2000,0.8095,114.644,19015.5,2011.68
1700,0.7935,132.447,16488.4,1713.22
1400,0.778,157.154,13911.2,1415.72
1100,0.7545,194.822,11252.2,1118.66
1000,0.742,210.502,10362.4,1021.81
900,0.7345,233.523,9460.33,924.035
800,0.7165,261.052,8479.12,815.53
700,0.701,292.417,7516.12,712.925
600,0.687,336.503,6550.08,612.07
500,0.6715,393.154,5586.53,513.16
400,0.651,473.635,4603.32,417.655
300,0.6145,601.693,3539.44,318.39
250,0.5925,699.534,2993.43,268.02
200,0.5685,832.814,2490.22,221.525
180,0.5545,903.143,2258.13,200.855
160,0.539,980.358,2041.37,180.94
140,0.5155,1075.46,1837.75,161.475
120,0.5045,1197.25,1617.65,141.445
100,0.465,1327.77,1401.17,121.445
90,0.4465,1330.79,1278.73,109.955
80,0.417,1503.52,1169.35,100.045
70,0.404,1656.52,1058.09,90.64
60,0.394,1750.02,961.04,81.655
55,0.3725,1814.95,899.675,75.735
50,0.363,1923.86,844.025,70.345
45,0.3545,2039.59,779.48,64.965
40,0.3335,2182.06,708.34,58.855
35,0.311,2314.89,639.64,52.86
30,0.284,2485.17,571.12,46.785
25,0.2555,2667.16,504.235,40.75
20,0.226,2895.66,439.225,34.905
15,0.199,3164.23,367.95,28.78
10,0.199,3159.45,367.95,28.78
