1700,0.9968,12.0042,120249
1400,0.9971,13.8521,105115
1100,0.9965,16.8022,88642.9
1000,0.9969,18.2037,82778.4
900,0.9968,19.9764,76724.2
800,0.9966,21.9833,70410.1
700,0.9968,24.4397,63776
600,0.9961,27.7878,56838.2
500,0.9962,32.2092,49534.6
400,0.9954,38.7597,41755.1
300,0.9955,49.087,33409.4
250,0.9951,57.2738,28942.5
200,0.994,68.3807,24251.9
180,0.9941,75.3352,22287.4
160,0.9933,83.5282,20274
140,0.9929,93.668,18183.6
120,0.9926,107.377,16046.7
100,0.9913,125.77,13864.7
90,0.9907,136.799,12724.9
80,0.9887,149.701,11562.6
70,0.9879,169.549,10375.9
60,0.9863,192.976,9153.85
55,0.9852,208.899,8499.06
50,0.9844,227.48,7860.14
45,0.9822,249.75,7187.72
40,0.9806,276.014,6534
35,0.9762,307.125,5873.09
30,0.9714,348.797,5191.44
25,0.9661,407.166,4477.01
20,0.9555,485.673,3774.73
15,0.9421,610.128,3006.15
10,0.9133,864.304,2149.51
