Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 610621 labelsets...
Found 256 unique labels
Two-tier index configuration:
  Tier 1 (dense): 256 labels (freq >= 2405)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.018198 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
149770,544855,79519,85396,647084,772638,733700,165200,332295,468322,
ef,recall,qps,dist_comp,hops
10000,0.9998,801.411,1629.35,1351.04
5000,0.9998,1073.25,1394.44,934.217
3000,0.9998,1366.08,1189.4,700.423
2500,0.9998,1491.54,1115.03,630.506
2000,0.9998,1668.55,1025.9,552.158
1700,0.9998,1810.38,962.798,499.058
1400,0.9998,2010.55,889.603,442.555
1100,0.9997,2280.94,802.289,379.696
1000,0.9997,2401.12,768.828,357.371
900,0.9997,2549.59,733.514,334.417
800,0.9997,2723.48,695.919,309.873
700,0.9998,2928.5,654.449,284.083
600,0.9997,3188.89,608.849,256.605
500,0.9997,3523.96,558.013,227.087
400,0.9997,3995.09,499.895,194.772
300,0.9994,4723.51,432.441,159.159
250,0.9994,5234.33,393.59,139.442
200,0.9993,5960.25,350.55,118.508
180,0.9994,6337.04,331.827,109.764
160,0.9993,6803.47,311.711,100.826
140,0.9993,7343.63,290.035,91.53
120,0.999,8004.79,267.472,81.786
100,0.9988,8870.4,242.704,71.526
90,0.9982,9409.13,229.562,66.13
80,0.9977,10088.4,215.264,60.541
70,0.9973,10891.2,199.969,54.729
60,0.9969,11608,184.192,48.678
55,0.9961,12523.2,175.876,45.522
50,0.9956,13245,167.219,42.291
45,0.9945,14071.6,157.965,38.964
40,0.9936,14972.5,148.439,35.545
35,0.9918,16158.7,138.735,32.071
30,0.988,17591.4,127.606,28.418
25,0.982,19446.9,115.716,24.634
20,0.9736,21818.5,103.283,20.721
15,0.9596,25220.4,89.897,16.59
10,0.9279,30483.7,74.523,12.114
