Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 610621 labelsets...
Found 256 unique labels
Two-tier index configuration:
  Tier 1 (dense): 256 labels (freq >= 2405)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.018198 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
256019,153229,216997,130823,974198,359903,308241,768297,528247,435667,
ef,recall,qps,dist_comp,hops
10000,0.9956,14.3741,120935,9967.54
5000,0.9938,28.7741,65941,4997.22
3000,0.9923,47.6587,41412,3002.61
2500,0.991,56.8355,34976.5,2502.84
2000,0.9902,70.4798,28406.2,2003.23
1700,0.9888,82.4928,24390.8,1703.6
1400,0.987,99.9776,20313.1,1404.1
1100,0.9844,131.623,16159.9,1104.11
1000,0.9841,142.137,14759.4,1004.09
900,0.9823,154.811,13349,904.149
800,0.981,173.73,11934.6,804.394
700,0.979,198.165,10510.1,704.732
600,0.9767,231.318,9070.58,604.828
500,0.9715,276.292,7623.29,505.175
400,0.966,344.105,6158.07,405.223
300,0.9581,454.408,4685.83,305.743
250,0.9527,542.49,3944.85,256.13
200,0.9437,669.675,3196.9,206.346
180,0.939,738.951,2898.3,186.578
160,0.933,824.532,2600.07,166.853
140,0.926,931.916,2298.22,146.969
120,0.9156,1073,2000.08,127.354
100,0.9012,1260.57,1699.53,107.657
90,0.8927,1373.73,1551.03,97.952
80,0.8817,1521.05,1400.43,88.136
70,0.8672,1703.62,1251.24,78.409
60,0.8501,1922.43,1101.32,68.663
55,0.8396,2065.08,1026.46,63.784
50,0.8269,2224.95,950.883,58.884
45,0.8155,2396.54,876.713,54.067
40,0.8007,2622.09,802.592,49.288
35,0.7824,2877.4,728.761,44.527
30,0.7691,3063.3,683.833,41.638
25,0.7691,3071.08,683.833,41.638
20,0.7691,3069.83,683.833,41.638
15,0.7691,3061.14,683.833,41.638
10,0.7691,3054.34,683.833,41.638
