Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 610621 labelsets...
Found 256 unique labels
Two-tier index configuration:
  Tier 1 (dense): 256 labels (freq >= 2405)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.018198 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
44054,871689,72451,273561,744252,340311,922159,256019,100457,864775,
ef,recall,qps,dist_comp,hops
10000,0.9986,69.0566,14111,3210.66
5000,0.996,112.773,9464.27,1910.77
3000,0.9941,163.594,6864.44,1298.09
2500,0.9915,186.271,6091.56,1130
2000,0.9883,220.2,5244.59,950.342
1700,0.986,248.092,4690.56,837.622
1400,0.9814,287.516,4096.04,720.193
1100,0.9771,344.702,3450.16,594.876
1000,0.9753,382.033,3221.05,551.226
900,0.971,417.359,2983.37,506.287
800,0.9678,461.529,2734.97,460.106
700,0.964,510.62,2478.54,412.617
600,0.9585,578.671,2207.88,363.636
500,0.95,663.989,1922.76,312.949
400,0.9381,795.437,1622.67,260.364
300,0.9201,999.027,1299.21,205.064
250,0.9065,1160.44,1126.43,175.854
200,0.8896,1380.59,945.671,145.891
180,0.8808,1492.39,872.364,133.676
160,0.8715,1643.17,795.863,121.082
140,0.8554,1811.52,716.898,108.175
120,0.8389,2060.09,636.323,94.894
100,0.8188,2371.62,553.046,81.28
90,0.8041,2572.08,509.088,74.228
80,0.79,2804.97,466.825,67.338
70,0.77,3109.22,420.567,60.036
60,0.7501,3492.98,373.772,52.772
55,0.7356,3719.86,350.321,49.102
50,0.72,3972.9,325.966,45.328
45,0.7036,4185.7,301.535,41.527
40,0.6868,4630.92,277.946,37.866
35,0.6592,5110.92,254.154,34.082
30,0.6365,5625.39,229.866,30.293
25,0.6103,6347.46,202.933,26.376
20,0.5758,7253.33,177.54,22.494
15,0.5216,8701.36,146.127,18.145
10,0.4585,10682.9,117.864,13.91
